iteration,temps_border_ms,temps_move_ms,temps_migrate_ms,temps_evap_ms,food_quantity
1774,0.011792,0.124084,0.087250,0.031458,2
1775,0.011250,0.127000,0.091667,0.031417,2
1776,0.011000,0.124084,0.089042,0.031333,2
1777,0.011000,0.124917,0.090667,0.030792,2
1778,0.011958,0.123792,0.087666,0.031041,2
1779,0.011542,0.125250,0.091000,0.045084,2
1780,0.011667,0.126916,0.092458,0.031834,2
1781,0.011625,0.124791,0.092000,0.030584,2
1782,0.011458,0.125958,0.089125,0.029125,2
1783,0.011667,0.124000,0.088750,0.030917,2
1784,0.011709,0.124417,0.087792,0.030792,2
1785,0.011084,0.123083,0.088000,0.030958,2
1786,0.011250,0.124000,0.086750,0.031125,2
1787,0.011750,0.122417,0.085917,0.031000,2
1788,0.011292,0.122292,0.087750,0.030917,2
1789,0.010875,0.122541,0.088375,0.030583,2
1790,0.012000,0.123417,0.087166,0.055833,2
1791,0.013292,0.128125,0.092209,0.031167,2
1792,0.011583,0.122958,0.087167,0.031459,2
1793,0.011000,0.124208,0.090708,0.030334,2
1794,0.012500,0.123583,0.089792,0.030834,2
1795,0.011958,0.125458,0.090750,0.031167,2
1796,0.010959,0.124667,0.089875,0.030542,2
1797,0.011500,0.124750,0.089958,0.030709,2
1798,0.011292,0.123959,0.088583,0.045375,2
1799,0.011333,0.127292,0.094750,0.030750,2
1800,0.012000,0.121792,0.085792,0.031000,2
1801,0.011792,0.125000,0.090208,0.025208,2
1802,0.012750,0.124167,0.088500,0.031250,2
1803,0.011584,0.124250,0.089250,0.030667,2
1804,0.011417,0.123792,0.088583,0.030583,2
1805,0.011541,0.124833,0.091125,0.030750,2
1806,0.011834,0.122500,0.087958,0.031583,2
1807,0.010959,0.123208,0.089542,0.030500,2
1808,0.012167,0.122667,0.258292,0.016916,2
1809,0.025958,0.167208,0.146250,0.030000,2
1810,0.011792,0.126791,0.087625,0.030750,2
1811,0.043458,0.116333,0.086375,1.923792,2
1812,0.016875,0.201958,1.873125,0.019625,2
1813,0.011791,0.161916,0.129792,0.032250,2
1814,0.011584,0.150416,0.119625,0.031708,2
1815,0.011542,0.149083,0.118416,0.030791,2
1816,0.012125,0.148625,0.118084,0.031584,2
1817,0.011708,0.148250,0.118958,0.031125,2
1818,0.011375,0.148917,0.118458,0.031792,2
1819,0.011291,0.149583,0.119875,0.031250,2
1820,0.015084,0.148333,0.115625,0.031750,2
1821,0.011375,0.147958,0.117959,0.031500,2
1822,0.012417,0.147041,0.115625,0.031334,2
1823,0.011125,0.146750,0.116333,0.032041,2
1824,0.011166,0.146167,0.115167,0.031458,2
1825,0.011250,0.148583,0.118542,0.031209,2
1826,0.011667,0.146792,0.115958,0.031500,2
1827,0.011541,0.150625,0.120209,0.031459,2
1828,0.011417,0.147625,0.115875,0.030667,2
1829,0.011583,0.146750,0.116375,0.031625,2
1830,0.011958,0.145709,0.114417,0.030834,2
1831,0.012000,0.146583,0.116500,0.031417,2
1832,0.012417,0.150917,0.120625,0.031833,2
1833,0.011583,0.145417,0.114291,0.030667,2
1834,0.011125,0.145375,0.113166,0.031875,2
1835,0.011166,0.147500,0.117333,0.031792,2
1836,0.011291,0.146417,0.115333,0.031375,2
1837,0.011750,0.147292,0.116417,0.031375,2
1838,0.011875,0.147708,0.142709,0.019166,2
1839,0.011666,0.151292,0.370458,0.024458,2
1840,0.013916,0.187416,0.160833,0.030916,2
1841,0.011500,0.151125,0.118958,0.031875,2
1842,0.011667,0.146583,0.115083,0.031167,2
1843,0.011708,0.146875,0.114375,0.031916,2
1844,0.011417,0.147958,0.116875,0.030500,2
1845,0.011666,0.148083,0.117750,0.031750,2
1846,0.011625,0.148042,0.116417,0.031125,2
1847,0.011292,0.146917,0.115625,0.031417,2
1848,0.011500,0.146334,0.113750,0.075708,2
1849,0.012625,0.156416,0.125709,0.031792,2
1850,0.011417,0.144667,0.116375,0.038125,2
1851,0.016625,0.157875,0.135208,0.031167,2
1852,0.011458,0.133667,0.102958,0.030875,2
1853,0.011333,0.131250,0.108208,0.027833,2
1854,0.011458,0.130375,0.101084,0.031125,2
1855,0.013125,0.133083,0.104500,0.031208,2
1856,0.011458,0.129916,0.099625,0.031666,2
1857,0.011250,0.131500,0.102541,0.031125,2
1858,0.011375,0.138041,0.182459,0.021500,2
1859,0.012250,0.136458,0.105541,0.031459,2
1860,0.011375,1.793708,1.769167,0.029500,2
1861,0.012000,0.138583,0.108917,0.031416,2
1862,0.011208,0.133833,0.103750,0.031458,2
1863,0.010917,0.136625,0.107416,0.031459,2
1864,0.011334,0.134250,0.104625,0.031375,2
1865,0.011875,0.134625,0.106084,0.031292,2
1866,0.011334,0.134625,0.105542,0.030958,2
1867,0.011417,0.130750,0.100875,0.031083,2
1868,0.011083,0.129875,0.100083,0.031417,2
1869,0.011541,0.130208,0.101625,0.030875,2
1870,0.011167,0.129500,0.100333,0.031875,2
1871,0.011125,0.130500,0.100875,0.030708,2
1872,0.011875,0.130708,0.103708,0.031000,2
1873,0.011000,0.131958,0.102125,0.030875,2
1874,0.011458,0.129875,0.100958,0.030416,2
1875,0.010959,0.131041,0.100500,0.031084,2
1876,0.010666,0.130875,0.100875,0.030708,2
1877,0.011958,0.130583,0.101541,0.030708,2
1878,0.011667,0.131541,0.103542,0.031083,2
1879,0.011250,0.130292,0.100250,0.031208,2
1880,0.011625,0.470833,0.528917,0.018667,2
1881,0.013959,0.159291,0.132333,0.031125,2
1882,0.012125,0.120625,0.094166,0.030416,2
1883,0.011458,0.123500,0.092667,0.031042,2
1884,0.012500,0.117333,0.088000,0.031250,2
1885,0.011666,0.121042,0.090083,0.031125,2
1886,0.012083,0.118667,0.090042,0.031250,2
1887,0.011417,0.120917,0.090583,0.030834,2
1888,0.011917,0.117875,0.088584,0.031500,2
1889,0.011708,0.145750,0.116875,0.031042,2
1890,0.012000,0.117875,0.089875,0.031084,2
1891,0.012333,0.627375,0.608000,0.028500,2
1892,0.017792,0.156667,0.132958,0.030292,2
1893,0.011959,0.122959,0.094083,0.030709,2
1894,0.011875,0.120875,0.088708,0.030916,2
1895,0.012375,0.121542,0.091458,0.031500,2
1896,0.012083,0.119667,0.088042,0.031250,2
1897,0.011250,0.134041,0.104000,0.030792,2
1898,0.011708,0.121416,0.089583,0.030958,2
1899,0.011917,0.121125,0.089375,0.031209,2
1900,0.011792,0.117708,0.085917,0.031333,2
1901,0.011625,0.119500,0.088875,0.030917,2
1902,0.013000,0.118666,0.088375,0.031375,2
1903,0.012000,0.118666,0.086833,0.031042,2
1904,0.012417,0.116959,0.086333,0.031708,2
1905,0.012000,0.117792,0.086292,0.031500,2
1906,0.012917,0.119042,0.089666,0.031375,2
1907,0.011708,0.119541,0.087542,0.031458,2
1908,0.011917,0.194334,1.984209,0.017666,2
1909,0.012375,0.121708,0.091375,0.031834,2
1910,0.012250,0.119208,0.088875,0.031417,2
1911,0.011917,0.120708,0.090417,0.031708,2
1912,0.011541,0.118625,0.087917,0.031125,2
1913,0.011958,0.118917,0.087667,0.031292,2
1914,0.012084,0.118209,0.087208,0.031500,2
1915,0.011875,0.119333,0.088167,0.031375,2
1916,0.012208,0.117042,0.084500,0.031166,2
1917,0.011916,0.116167,0.085708,0.031166,2
1918,0.011666,0.117792,0.087208,0.031500,2
1919,0.011583,0.226875,0.196000,0.030375,2
1920,0.012542,0.122250,0.092792,0.029584,2
1921,0.020000,0.183667,1.680833,0.018917,2
1922,0.012708,0.154709,0.125209,0.031542,2
1923,0.013167,0.137458,0.107625,0.030709,2
1924,0.011458,0.166167,0.136584,0.030167,2
1925,0.019750,0.173084,0.152500,0.030834,2
1926,0.012250,0.153292,0.129125,0.029291,2
1927,0.014875,0.149458,0.118500,0.031625,2
1928,0.010750,0.147958,0.115667,0.031291,2
1929,0.011500,0.149333,0.117458,0.030958,2
1930,0.036334,0.144833,0.112334,0.032208,2
1931,0.011667,0.169375,0.137875,0.031958,2
1932,0.011708,0.145750,0.114708,0.031583,2
1933,0.011375,0.146958,0.115916,0.031208,2
1934,0.011333,0.145750,0.112500,0.031291,2
1935,0.010792,0.146875,0.115375,0.031084,2
1936,0.011708,0.146709,0.112917,0.031583,2
1937,0.011084,0.146250,0.113209,0.030916,2
1938,0.011416,0.144875,0.111084,0.031541,2
1939,0.011125,0.145167,0.113083,0.030917,2
1940,0.011125,0.144792,0.111916,0.055208,2
1941,0.011625,0.149333,0.116708,0.031208,2
1942,0.011250,0.146750,0.114917,0.031292,2
1943,0.011458,0.146083,0.114459,0.031125,2
1944,0.011041,0.144625,0.111500,0.031416,2
1945,0.011208,0.147083,0.115125,0.031500,2
1946,0.011667,0.145125,0.111791,0.031167,2
1947,0.010917,0.146917,0.114417,0.031500,2
1948,0.012167,0.145125,0.111708,0.031084,2
1949,0.010958,0.147166,0.115250,0.031459,2
1950,0.011625,0.146750,0.115958,0.020125,2
1951,0.011458,0.154542,0.121083,0.031500,2
1952,0.012334,0.145166,0.112459,0.031333,2
1953,0.011042,0.147000,0.113167,0.031583,2
1954,0.011041,0.146250,0.112750,0.031375,2
1955,0.010875,0.147084,0.115500,0.030916,2
1956,0.011084,0.145000,0.113083,0.030791,2
1957,0.011167,0.145000,0.113666,0.031625,2
1958,0.012375,0.147375,0.115333,0.021167,2
1959,0.011583,0.357375,1.895875,0.024334,2
1960,0.012417,0.268500,0.239334,0.030459,2
1961,0.011500,0.150541,0.117833,0.030709,2
1962,0.554208,0.131375,0.572541,0.028209,2
1963,0.016042,0.163875,0.139500,0.029791,2
1964,0.012125,0.136125,0.105958,0.030833,2
1965,0.011333,0.132250,0.100584,0.030292,2
1966,0.011333,0.137583,0.127625,0.022542,2
1967,0.011208,0.135584,0.104750,0.031291,2
1968,0.011708,0.130917,0.098625,0.031625,2
1969,0.011625,0.132958,0.103041,0.031208,2
1970,0.011667,0.133083,0.102041,0.031042,2
1971,0.011334,0.131791,0.101167,0.030458,2
1972,0.011542,0.130375,0.099041,0.031250,2
1973,0.011292,0.131917,0.101916,0.030708,2
1974,0.011375,0.126042,0.094583,0.030458,2
1975,0.011417,0.129625,0.099167,0.031000,2
1976,0.011333,0.129000,0.098750,0.031125,2
1977,0.011500,0.137750,0.111083,0.030500,2
1978,0.011042,0.132625,0.103083,0.030334,2
1979,0.011375,0.129500,0.099209,0.031125,2
1980,0.011209,0.128667,0.098666,0.030750,2
1981,0.011209,0.129709,0.098875,0.031167,2
1982,0.011334,0.129334,0.099375,0.030791,2
1983,0.011375,0.130791,0.099625,0.030958,2
1984,0.012458,0.128375,0.099583,0.030875,2
1985,0.011458,0.130083,0.097292,0.031000,2
1986,0.011292,0.130000,0.099500,0.030875,2
1987,0.011458,0.130209,0.098250,0.035000,2
1988,0.011417,0.132250,0.101750,0.030625,2
1989,0.011167,0.128583,0.097084,0.031167,2
1990,0.011042,0.129500,0.111542,0.028000,2
1991,0.012166,0.146125,0.115750,0.030041,2
1992,0.011500,0.130625,0.098042,0.030709,2
1993,0.011375,0.129083,0.095959,0.030667,2
1994,0.011750,0.129250,0.097750,0.030541,2
1995,0.011083,0.128667,0.096292,0.030583,2
1996,0.011375,0.129875,0.097625,0.030708,2
1997,0.011500,0.129542,0.097416,0.030292,2
1998,0.011041,0.131125,0.099750,0.031250,2
1999,0.011958,0.129834,0.097708,0.030750,2
2000,0.011500,1.751000,1.940125,0.020417,2
2001,0.066833,0.813334,0.792250,0.031166,3
2002,0.017083,0.160834,0.124666,0.031541,3
2003,0.012917,0.152333,0.117750,0.029625,4
2004,0.014083,0.152125,0.117042,0.030833,4
2005,0.011625,0.148708,0.116959,0.031834,4
2006,0.011417,0.148833,0.117041,0.031291,4
2007,0.011333,0.150458,0.118042,0.031292,4
2008,0.011625,0.149334,0.116708,0.032125,4
2009,0.012709,0.149458,0.116042,0.031208,4
2010,0.011500,0.148666,0.116709,0.031708,4
2011,0.012541,0.150708,0.118125,0.032167,4
2012,0.011708,0.148333,0.115958,0.032041,4
2013,0.012583,0.147292,0.114083,0.031708,4
2014,0.011750,0.147583,0.115333,0.032167,4
2015,0.012833,0.148542,0.115500,0.030958,4
2016,0.011333,0.220583,0.190042,0.032375,4
2017,0.013250,0.159458,0.126542,0.031375,4
2018,0.011542,0.149541,0.116416,0.031000,4
2019,0.011792,0.148791,0.118541,0.031292,4
2020,0.012584,0.148334,0.115125,0.031917,4
2021,0.011791,0.150959,0.119792,0.031417,4
2022,0.011458,0.149084,0.116709,0.031875,4
2023,0.011417,0.161708,0.129250,0.029667,4
2024,0.011541,0.148625,0.118000,0.031667,4
2025,0.011041,0.147125,0.115750,0.031375,4
2026,0.050583,0.149125,0.112250,0.031209,4
2027,0.012083,0.148834,0.118042,0.031542,4
2028,0.011458,0.148958,0.117042,0.030625,4
2029,0.034500,0.142791,0.109500,0.050875,4
2030,0.012667,0.153583,0.122583,0.031291,4
2031,0.011791,0.146625,0.115958,0.030833,4
2032,0.011833,0.145792,0.114084,0.031958,4
2033,0.011958,0.145500,0.112750,0.030833,4
2034,0.011750,0.146000,0.115583,0.032125,4
2035,0.012042,0.147792,0.115625,0.031417,4
2036,0.012666,0.147333,0.115792,0.031375,4
2037,0.011166,0.146250,0.114542,0.031792,4
2038,0.011125,0.146667,0.114333,0.031750,4
2039,0.011917,0.148583,0.116208,0.031666,4
2040,0.011625,0.488208,1.157417,0.022084,4
2041,0.015291,0.183708,0.632250,0.023041,4
2042,0.012125,0.896583,0.865667,0.029000,4
2043,0.011375,0.133292,0.101375,0.031166,4
2044,0.010875,0.125084,0.092709,0.031375,4
2045,0.010625,0.129250,0.097125,0.029833,4
2046,0.010875,0.126667,0.094750,0.030833,4
2047,0.011042,0.126834,0.095917,0.030125,4
2048,0.033458,0.121292,0.087042,0.031208,4
2049,0.011958,0.131041,0.100375,0.030291,4
2050,0.011750,0.128416,0.096792,0.031125,4
2051,0.011042,0.130708,0.097625,0.030666,4
2052,0.011500,0.128333,0.097416,0.031125,4
2053,0.010750,0.128209,0.096709,0.030500,4
2054,0.011625,0.129000,0.098292,0.030292,4
2055,0.011000,0.131166,0.099958,0.030500,4
2056,0.010833,0.129500,0.097625,0.030625,4
2057,0.011208,0.129959,0.097625,0.030791,4
2058,0.011666,0.127084,0.103500,0.047208,4
2059,0.012000,0.130917,0.098500,0.031125,4
2060,0.010917,0.127000,0.093875,0.030500,4
2061,0.011667,0.125334,0.092917,0.031417,4
2062,0.010917,0.125792,0.095083,0.028250,4
2063,0.016291,0.140750,0.113875,0.028916,4
2064,0.011458,0.127083,0.094750,0.031458,4
2065,0.012042,0.124625,0.093959,0.030708,4
2066,0.011667,0.125583,0.092625,0.031583,4
2067,0.011875,0.125042,0.094250,0.030625,4
2068,0.011708,0.124250,0.091500,0.030792,5
2069,0.011500,0.134375,0.105958,0.031167,5
2070,0.012125,0.127791,0.095416,0.031125,5
2071,0.011667,0.123125,0.091084,0.030541,5
2072,0.011500,0.125125,0.093917,0.031334,5
2073,0.011709,0.124500,0.092625,0.030792,5
2074,0.012125,0.124500,0.092750,0.031000,5
2075,0.011875,0.124708,0.091666,0.030500,5
2076,0.011542,0.123458,0.089958,0.031875,5
2077,0.011709,0.122500,0.090584,0.030333,5
2078,0.011584,0.122917,0.090084,0.031167,5
2079,0.011667,0.123708,0.091291,0.030459,5
2080,0.011375,0.138042,0.108833,0.030292,5
2081,0.011667,0.123125,0.090625,0.031125,5
2082,0.011042,0.124959,0.093292,0.031417,5
2083,0.011458,0.123709,0.092750,0.030917,5
2084,0.579125,0.162459,0.647708,0.877166,5
2085,0.016500,0.160958,0.126000,0.031208,5
2086,0.011583,0.145333,0.110709,0.031417,5
2087,0.012166,0.149500,0.115334,0.030959,5
2088,0.011917,0.145792,0.111458,0.031750,5
2089,0.012000,0.147625,0.114667,0.031250,5
2090,0.012125,0.146292,0.111542,0.031834,5
2091,0.011750,0.146916,0.112917,0.031542,5
2092,0.011500,0.145666,0.111541,0.031791,5
2093,0.011459,0.145334,0.112208,0.031500,5
2094,0.011500,0.145500,0.112416,0.032583,5
2095,0.011792,0.146750,0.111500,0.031750,5
2096,0.011542,0.147250,0.113292,0.031541,5
2097,0.011416,0.145583,0.111125,0.031625,5
2098,0.011584,1.288833,1.259125,0.030541,5
2099,0.011875,0.150000,0.116875,0.031458,5
2100,0.011709,0.142375,0.107666,0.031083,5
2101,0.011959,0.143833,0.109292,0.032125,5
2102,0.012166,0.143875,0.108958,0.031083,5
2103,0.011541,0.144125,0.110083,0.031375,5
2104,0.011750,0.142500,0.107417,0.031083,5
2105,0.011333,0.144667,0.109125,0.031583,5
2106,0.011750,0.144084,0.110209,0.031500,5
2107,0.011875,0.144333,0.110000,0.031583,5
2108,0.011459,0.166500,0.131875,0.032042,5
2109,0.011333,0.144667,0.111250,0.032042,5
2110,0.011292,0.142917,0.109458,0.031500,5
2111,0.011625,0.143750,0.109875,0.031250,5
2112,0.011791,0.144875,0.110500,0.031584,5
2113,0.011791,0.144583,0.111375,0.031625,5
2114,0.011875,0.141375,0.107583,0.031458,5
2115,0.011709,0.143125,0.178000,0.020416,5
2116,0.013458,1.157583,1.926375,0.023333,5
2117,0.023500,2.008167,1.981042,0.029417,5
2118,0.016500,0.148458,0.116792,0.030541,5
2119,0.013792,0.144416,0.112250,0.031250,5
2120,0.012250,0.142916,0.109375,0.031542,5
2121,0.049291,0.144750,0.113417,0.031125,5
2122,0.011791,0.144125,0.113083,0.031333,5
2123,0.011708,0.143208,0.112458,0.030667,5
2124,0.011458,0.142416,0.111042,0.031792,5
2125,0.012000,0.143125,0.110125,0.031000,5
2126,0.011500,0.143459,0.111750,0.031542,5
2127,0.012458,0.142791,0.109583,0.034708,5
2128,0.016209,0.148417,0.114375,0.031500,5
2129,0.010792,0.143458,0.112125,0.031042,5
2130,0.011042,0.142625,0.112292,0.031417,5
2131,0.011000,0.142166,0.111291,0.030084,5
2132,0.010875,0.144084,0.113250,0.031250,5
2133,0.010917,0.143333,0.113625,0.031416,5
2134,0.010958,0.146417,0.114166,0.031750,5
2135,0.011250,0.148583,0.118708,0.031209,5
2136,0.011666,0.145250,0.114833,0.031750,5
2137,0.020625,0.169083,0.136583,0.031500,5
2138,0.011334,0.145417,0.115458,0.032291,5
2139,0.011291,0.145667,0.115042,0.030958,5
2140,0.011083,0.145083,0.114625,0.031750,5
2141,0.011166,0.144958,0.113958,0.031833,6
2142,0.010875,0.144958,0.114208,0.031166,6
2143,0.011083,0.145250,0.114333,0.031416,6
2144,0.011958,0.144375,0.114708,0.031041,6
2145,0.011209,0.531250,1.609750,0.024291,6
2146,0.017500,0.161458,0.129416,0.031625,6
2147,0.011333,0.147583,0.117000,0.030834,6
2148,0.012083,0.143833,0.113000,0.032084,6
2149,0.012208,0.177792,2.049542,0.026334,6
2150,0.014500,2.007792,1.976167,0.030000,6
2151,0.012875,0.666458,0.641334,0.025459,6
2152,0.011833,0.168583,0.138041,0.031291,7
2153,0.011375,0.148750,0.116292,0.031084,7
2154,0.012375,0.147625,0.115375,0.031292,7
2155,0.011583,0.146500,0.114083,0.031458,7
2156,0.011792,0.146542,0.113542,0.030875,7
2157,0.011625,0.146958,0.115792,0.031083,7
2158,0.011875,0.148917,0.115958,0.031583,7
2159,0.012000,0.146125,0.114041,0.031084,7
2160,0.011791,0.146208,0.113709,0.031875,7
2161,0.011625,0.145834,0.113875,0.030584,7
2162,0.011625,0.144000,0.111791,0.030958,7
2163,0.011792,0.143875,0.112125,0.031042,7
2164,0.011833,0.145250,0.113000,0.031292,7
2165,0.012375,0.143875,0.109833,0.031250,7
2166,0.011750,0.144167,0.111250,0.031333,7
2167,0.011959,0.144333,0.115542,1.237292,7
2168,0.015208,0.183041,0.158417,0.030584,7
2169,0.011042,0.146291,0.114542,0.031875,7
2170,0.011667,0.143292,0.111541,0.031375,7
2171,0.011375,0.144916,0.111875,0.030917,7
2172,0.011625,0.144542,0.110959,0.031750,7
2173,0.011625,0.145250,0.112583,0.030792,7
2174,0.011583,0.146125,0.113208,0.031708,7
2175,0.012250,0.184833,2.006417,0.025375,7
2176,0.015084,0.154417,0.215958,0.021000,7
2177,0.017084,0.148209,0.121666,0.030083,7
2178,0.012541,0.150834,0.117875,0.031625,7
2179,0.012208,0.148125,1.274709,0.020875,7
2180,0.012916,0.151458,0.119208,0.032209,7
2181,0.011917,0.146958,0.113834,0.031375,7
2182,0.012042,0.146708,0.111709,0.031917,8
2183,0.011875,0.193125,0.161541,0.032250,8
2184,0.013084,0.148500,0.114958,0.032458,8
2185,0.012708,0.147625,0.114959,0.030709,8
2186,0.012167,0.145625,0.112583,0.031458,8
2187,0.012500,0.144375,0.110125,0.031583,8
2188,0.012375,0.145917,0.112083,0.031000,8
2189,0.038583,0.143583,0.115500,0.032083,8
2190,0.012833,0.145875,0.113500,0.031042,8
2191,0.012708,0.144917,0.111750,0.031708,8
2192,0.012458,0.145417,0.111500,0.031500,8
2193,0.012417,0.145542,0.112584,0.031459,8
2194,0.012250,0.146208,0.113083,0.031333,8
2195,0.012042,0.145542,0.112458,0.030834,8
2196,0.088833,0.147500,0.163209,0.032417,8
2197,0.012750,0.151083,0.117667,0.031250,9
2198,0.011875,0.157708,0.130667,0.032500,9
2199,0.012959,0.442000,1.866041,0.020416,9
2200,0.012792,0.147791,0.115500,0.032417,9
2201,0.011667,0.145625,0.112833,0.030667,9
2202,0.012250,0.145292,0.111541,0.032042,9
2203,0.012125,0.146542,0.114084,0.031250,9
2204,0.011709,0.144542,0.111167,0.032083,9
2205,0.011959,0.146667,0.113667,0.030917,9
2206,0.012000,0.145750,0.112209,0.031625,9
2207,0.012625,0.146584,0.111958,0.030625,9
2208,0.012250,0.145042,0.110125,0.032042,9
2209,0.012416,0.177833,0.146666,0.305292,9
2210,0.023500,0.169750,0.151166,0.029208,9
2211,0.011708,0.148709,0.119833,0.030375,9
2212,0.011208,0.143750,0.115834,0.031000,9
2213,0.011000,0.144667,0.118458,0.030833,9
2214,0.011000,0.145750,0.118459,0.048459,9
2215,0.011417,0.502541,0.477541,0.033042,9
2216,0.015583,0.150459,0.117459,0.031500,9
2217,0.011125,0.146958,0.120250,0.030542,9
2218,0.011042,0.145000,0.118959,0.030875,9
2219,0.010750,0.145833,0.119541,0.030750,9
2220,0.011083,0.144083,0.118000,0.030708,9
2221,0.011333,0.143875,0.117750,0.031208,9
2222,0.010917,0.144125,0.117792,0.110458,9
2223,0.011666,0.148042,0.123333,0.031250,9
2224,0.022875,0.141750,0.114625,0.030833,9
2225,0.011792,0.144709,0.118584,0.030542,9
2226,0.011250,0.142292,0.115750,0.030917,9
2227,0.011500,0.144208,0.117750,0.030917,9
2228,0.011084,0.144042,0.117333,0.030959,9
2229,0.011292,0.143875,0.117375,0.030792,9
2230,0.011000,0.546542,0.522291,0.029208,9
2231,0.011375,0.150834,0.125000,0.031333,9
2232,0.010833,0.144083,0.117833,0.030416,9
2233,0.011042,1.615125,1.599875,0.029750,9
2234,0.013958,0.145541,0.120125,0.030458,9
2235,0.011417,0.147333,0.116334,0.030625,9
2236,0.011125,0.145417,0.114833,0.031000,9
2237,0.011792,0.145084,0.114000,0.030833,9
2238,0.011500,0.144250,0.113500,0.031333,9
2239,0.011458,0.144042,0.113375,0.031167,9
2240,0.011708,0.143959,0.113083,0.030541,9
2241,0.011583,0.144167,0.113458,0.031000,9
2242,0.011500,0.144750,0.115000,0.047791,9
2243,0.011625,0.147916,0.118833,0.030458,9
2244,0.012125,0.143125,0.111959,0.031666,10
2245,0.991750,0.132542,1.069291,0.030458,10
2246,0.011667,0.150334,0.117750,0.030750,10
2247,0.011792,0.146083,0.114875,0.031833,10
2248,0.012042,0.143333,0.118667,0.028000,11
2249,0.019125,0.143084,0.110709,0.032625,11
2250,0.012083,0.146209,0.112208,0.031792,11
2251,0.011416,0.145709,0.113750,0.032417,11
2252,0.011834,0.147708,0.111833,0.032166,11
2253,0.012042,0.144375,0.111542,0.032458,11
2254,0.011541,0.145417,0.113125,0.022291,12
2255,0.011834,0.148417,0.113959,0.031750,12
2256,0.012417,0.145041,0.110416,0.031542,12
2257,0.011584,0.144459,0.111500,0.032333,12
2258,0.012292,0.145917,0.113792,0.031875,12
2259,0.011750,0.144417,0.112209,0.031792,12
2260,0.012083,0.145458,0.109417,0.031166,12
2261,0.019459,0.145792,0.112167,0.032291,13
2262,0.011917,0.147291,0.112834,0.032375,13
