iteration,temps_total_ms,temps_fourmis_ms,temps_evap_ms,temps_update_ms,temps_render_ms,food_quantity
1759,16.651,2.067,0.324,0.003,14.248,0
1760,16.621,2.051,0.296,0.002,14.263,0
1761,16.749,1.849,0.284,0.001,14.606,0
1762,16.633,1.858,0.292,0.002,14.471,0
1763,16.623,1.865,0.318,0.003,14.428,0
1764,16.718,1.866,0.336,0.001,14.506,0
1765,16.625,1.855,0.315,0.002,14.444,0
1766,16.646,1.846,0.304,0.002,14.485,0
1767,16.644,1.857,0.305,0.002,14.473,0
1768,16.603,1.848,0.293,0.002,14.450,0
1769,16.792,1.845,0.304,0.002,14.632,0
1770,16.638,1.861,0.275,0.001,14.491,0
1771,16.604,1.867,0.299,0.002,14.427,0
1772,16.740,1.872,0.295,0.001,14.563,0
1773,16.669,1.876,0.319,0.003,14.461,0
1774,16.599,1.871,0.318,0.002,14.399,0
1775,16.625,1.896,0.301,0.001,14.417,0
1776,16.625,2.073,0.281,0.001,14.260,0
1777,16.750,1.990,0.270,0.001,14.480,0
1778,16.585,2.041,0.271,0.001,14.261,0
1779,16.635,2.038,0.273,0.002,14.312,0
1780,16.683,2.049,0.270,0.002,14.353,0
1781,16.654,1.863,0.292,0.002,14.487,0
1782,16.671,1.841,0.259,0.002,14.562,0
1783,16.657,1.843,0.264,0.002,14.540,0
1784,16.699,1.853,0.260,0.002,14.576,0
1785,16.629,1.931,0.302,0.002,14.384,0
1786,16.643,1.850,0.267,0.001,14.517,0
1787,16.744,2.034,0.276,0.002,14.423,0
1788,16.609,2.064,0.278,0.001,14.258,0
1789,16.675,1.849,0.265,0.002,14.551,0
1790,16.663,1.849,0.260,0.001,14.545,0
1791,16.614,1.865,0.257,0.002,14.481,0
1792,16.686,1.837,0.257,0.001,14.583,0
1793,16.654,1.852,0.257,0.001,14.535,0
1794,16.695,1.848,0.261,0.001,14.577,0
1795,16.731,1.862,0.301,0.002,14.559,0
1796,16.685,2.042,0.267,0.001,14.366,0
1797,16.620,1.865,0.292,0.001,14.454,0
1798,16.660,1.863,0.281,0.001,14.507,0
1799,16.645,1.860,0.329,0.002,14.447,0
1800,16.612,1.868,0.280,0.002,14.454,0
1801,16.746,1.879,0.274,0.001,14.584,0
1802,16.583,1.853,0.293,0.001,14.428,0
1803,16.642,1.856,0.266,0.002,14.511,0
1804,16.674,1.850,0.261,0.002,14.553,0
1805,16.736,1.848,0.254,0.001,14.625,0
1806,16.639,1.868,0.287,0.002,14.473,0
1807,16.628,1.847,0.258,0.002,14.513,0
1808,16.637,1.840,0.253,0.002,14.534,0
1809,16.677,1.844,0.253,0.001,14.571,0
1810,16.675,1.865,0.254,0.001,14.547,0
1811,16.658,1.861,0.268,0.002,14.520,0
1812,16.641,1.879,0.268,0.001,14.485,0
1813,16.738,1.865,0.270,0.002,14.592,0
1814,16.655,1.890,0.297,0.002,14.457,0
1815,16.633,1.856,0.267,0.001,14.501,0
1816,16.719,1.850,0.267,0.002,14.592,0
1817,16.657,1.868,0.272,0.002,14.507,0
1818,16.551,1.854,0.282,0.002,14.405,0
1819,16.722,1.857,0.272,0.002,14.583,0
1820,16.682,1.883,0.306,0.002,14.483,0
1821,16.607,1.861,0.270,0.001,14.467,0
1822,16.647,1.849,0.256,0.002,14.532,0
1823,16.756,1.850,0.267,0.002,14.629,0
1824,16.615,1.872,0.282,0.002,14.450,0
1825,16.626,1.852,0.263,0.001,14.502,0
1826,16.649,1.862,0.268,0.001,14.509,0
1827,16.681,1.858,0.280,0.002,14.532,0
1828,16.704,1.868,0.296,0.002,14.530,0
1829,16.637,1.870,0.285,0.002,14.470,0
1830,16.666,1.846,0.261,0.001,14.551,0
1831,16.730,1.857,0.256,0.001,14.607,0
1832,16.664,1.886,0.290,0.003,14.477,0
1833,16.595,1.854,0.263,0.001,14.469,0
1834,16.647,1.841,0.255,0.001,14.542,0
1835,16.729,1.854,0.260,0.002,14.605,0
1836,16.684,1.892,0.306,0.002,14.461,0
1837,16.557,1.866,0.275,0.002,14.371,0
1838,16.667,1.772,0.273,0.001,14.612,0
1839,16.747,1.872,0.271,0.001,14.594,0
1840,16.708,1.786,0.299,0.003,14.611,0
1841,16.581,1.843,0.275,0.002,14.453,0
1842,16.614,1.850,0.267,0.002,14.487,0
1843,16.757,1.863,0.364,0.002,14.514,0
1844,16.717,1.816,0.296,0.002,14.584,0
1845,16.530,1.647,0.297,0.002,14.569,0
1846,16.650,1.609,0.258,0.002,14.771,0
1847,16.669,1.738,0.256,0.001,14.665,0
1848,16.698,1.730,0.281,0.002,14.677,0
1849,16.584,1.746,0.259,0.002,14.567,0
1850,16.725,1.688,0.259,0.001,14.768,0
1851,16.709,1.712,0.286,0.002,14.699,0
1852,16.597,1.716,0.271,0.001,14.600,0
1853,16.683,1.684,0.268,0.003,14.721,0
1854,16.650,1.846,0.255,0.002,14.538,0
1855,16.715,1.852,0.265,0.001,14.589,0
1856,16.693,1.880,0.292,0.001,14.511,0
1857,16.575,1.850,0.260,0.002,14.456,0
1858,16.684,1.870,0.262,0.002,14.540,0
1859,16.782,1.858,0.259,0.001,14.655,0
1860,16.541,1.856,0.276,0.002,14.397,0
1861,16.719,1.871,0.263,0.001,14.575,0
1862,16.640,1.867,0.286,0.001,14.477,0
1863,16.639,1.870,0.312,0.002,14.446,0
1864,16.640,1.867,0.266,0.002,14.497,0
1865,16.718,1.862,0.268,0.001,14.578,0
1866,16.682,1.876,0.320,0.001,14.474,0
1867,16.623,1.847,0.259,0.002,14.506,0
1868,16.663,1.845,0.263,0.001,14.545,0
1869,16.681,1.843,0.265,0.001,14.563,0
1870,16.727,1.852,0.302,0.001,14.564,0
1871,16.555,1.856,0.289,0.001,14.400,0
1872,16.634,1.847,0.267,0.002,14.510,0
1873,16.735,1.849,0.252,0.002,14.624,0
1874,16.618,1.891,0.306,0.004,14.409,0
1875,16.632,1.802,0.272,0.001,14.549,0
1876,16.779,1.853,0.270,0.002,14.647,0
1877,16.599,1.803,0.287,0.002,14.499,0
1878,16.637,1.689,0.273,0.001,14.666,0
1879,16.736,1.740,0.268,0.002,14.718,0
1880,16.619,1.868,0.301,0.002,14.439,0
1881,16.656,1.724,0.275,0.001,14.649,0
1882,16.723,1.836,0.249,0.001,14.628,0
1883,16.655,1.721,0.298,0.002,14.626,0
1884,16.606,1.707,0.280,0.002,14.607,0
1885,16.660,1.684,0.270,0.002,14.696,0
1886,16.663,1.769,0.273,0.001,14.612,0
1887,16.726,1.696,0.277,0.002,14.743,0
1888,16.668,1.789,0.327,0.002,14.541,0
1889,16.613,1.846,0.281,0.003,14.476,0
1890,16.642,1.753,0.269,0.002,14.611,0
1891,16.692,1.826,0.253,0.002,14.602,0
1892,16.697,1.712,0.320,0.002,14.655,0
1893,16.594,1.802,0.282,0.002,14.500,0
1894,16.741,1.675,0.274,0.002,14.783,0
1895,16.658,1.768,0.285,0.001,14.596,0
1896,16.602,1.700,0.292,0.001,14.602,0
1897,16.656,1.846,0.261,0.002,14.538,0
1898,16.646,1.847,0.257,0.002,14.530,0
1899,16.714,1.846,0.270,0.001,14.588,0
1900,16.678,1.856,0.292,0.002,14.519,0
1901,16.638,1.846,0.299,0.002,14.482,0
1902,16.654,1.835,0.268,0.002,14.541,0
1903,16.693,1.844,0.263,0.002,14.574,0
1904,16.677,1.851,0.313,0.001,14.504,0
1905,16.617,1.864,0.282,0.001,14.460,0
1906,16.654,1.706,0.275,0.001,14.664,0
1907,16.642,1.829,0.256,0.001,14.548,0
1908,16.715,1.827,0.271,0.001,14.608,0
1909,16.664,1.811,0.323,0.002,14.519,0
1910,16.631,1.722,0.282,0.002,14.617,0
1911,16.715,1.795,0.271,0.001,14.639,0
1912,16.688,1.865,0.300,0.002,14.512,0
1913,16.586,1.754,0.274,0.001,14.549,0
1914,16.673,1.843,0.254,0.001,14.566,0
1915,16.620,1.860,0.288,0.002,14.461,0
1916,16.709,1.843,0.256,0.001,14.594,0
1917,16.731,1.834,0.258,0.002,14.628,0
1918,16.578,1.835,0.269,0.001,14.464,0
1919,16.712,1.849,0.272,0.002,14.579,0
1920,16.737,1.857,0.303,0.002,14.567,0
1921,16.553,1.859,0.288,0.002,14.396,0
1922,16.681,1.846,0.254,0.001,14.573,0
1923,16.712,1.846,0.258,0.001,14.599,0
1924,16.629,1.763,0.306,0.001,14.551,0
1925,16.571,1.698,0.268,0.002,14.595,0
1926,16.783,1.690,0.263,0.002,14.821,0
1927,16.669,1.704,0.291,0.003,14.663,0
1928,16.600,1.689,0.298,0.002,14.603,0
1929,16.652,1.772,0.276,0.002,14.592,0
1930,16.728,1.689,0.269,0.001,14.760,0
1931,16.647,1.863,0.301,0.002,14.472,0
1932,16.593,1.834,0.259,0.001,14.490,0
1933,16.785,1.850,0.275,0.002,14.648,0
1934,16.568,1.812,0.305,0.001,14.441,0
1935,16.672,1.680,0.269,0.001,14.714,0
1936,16.653,1.857,0.267,0.002,14.517,0
1937,16.693,1.836,0.276,0.001,14.571,0
1938,16.657,1.866,0.267,0.001,14.515,0
1939,16.621,1.853,0.262,0.002,14.496,0
1940,16.712,1.862,0.262,0.002,14.577,0
1941,16.753,1.811,0.295,0.001,14.638,0
1942,16.659,1.709,0.304,0.002,14.635,0
1943,16.553,1.823,0.330,0.003,14.388,0
1944,16.744,1.675,0.258,0.001,14.803,0
1945,16.603,1.695,0.276,0.001,14.624,0
1946,16.649,1.695,0.250,0.002,14.694,0
1947,16.704,1.833,0.262,0.002,14.600,0
1948,16.746,1.847,0.278,0.002,14.609,0
1949,16.519,1.736,0.271,0.001,14.504,0
1950,16.725,1.803,0.248,0.002,14.665,0
1951,16.658,1.746,0.292,0.001,14.610,0
1952,16.610,1.781,0.249,0.002,14.570,0
1953,16.660,1.673,0.232,0.001,14.747,0
1954,16.713,1.680,0.242,0.001,14.783,0
1955,16.679,1.692,0.305,0.001,14.673,0
1956,16.617,1.845,0.258,0.001,14.506,0
1957,16.636,1.827,0.256,0.002,14.543,0
1958,16.730,1.841,0.264,0.002,14.616,0
1959,16.669,1.868,0.279,0.002,14.512,0
1960,16.656,1.871,0.278,0.001,14.498,0
1961,16.669,1.848,0.264,0.002,14.547,0
1962,16.733,1.851,0.272,0.002,14.600,0
1963,16.552,1.849,0.256,0.001,14.438,0
1964,16.697,1.850,0.256,0.001,14.582,0
1965,16.738,1.855,0.282,0.002,14.591,0
1966,16.556,1.856,0.249,0.001,14.442,0
1967,16.676,1.833,0.254,0.001,14.580,0
1968,16.692,1.832,0.256,0.001,14.596,0
1969,16.676,1.699,0.300,0.001,14.667,0
1970,16.628,1.713,0.267,0.001,14.639,0
1971,16.664,1.721,0.245,0.002,14.677,0
1972,16.685,1.625,0.299,0.001,14.748,0
1973,16.714,1.656,0.323,0.002,14.723,0
1974,16.580,1.683,0.294,0.002,14.589,0
1975,16.675,1.599,0.270,0.001,14.797,0
1976,16.623,1.604,0.254,0.001,14.756,0
1977,16.703,1.799,0.342,0.002,14.552,0
1978,16.577,1.722,0.277,0.002,14.563,0
1979,16.712,1.699,0.244,0.002,14.759,0
1980,16.684,1.702,0.246,0.002,14.727,0
1981,16.760,1.690,0.285,0.001,14.776,0
1982,16.494,1.690,0.264,0.002,14.529,0
1983,16.710,1.685,0.249,0.002,14.765,0
1984,16.734,1.685,0.243,0.001,14.796,0
1985,16.608,1.701,0.294,0.002,14.602,0
1986,16.661,1.697,0.245,0.001,14.710,0
1987,16.609,1.683,0.259,0.002,14.657,0
1988,16.764,1.686,0.259,0.002,14.810,0
1989,16.635,1.696,0.285,0.002,14.644,0
1990,16.633,1.822,0.255,0.001,14.548,0
1991,16.705,1.840,0.254,0.002,14.600,0
1992,16.694,1.862,0.283,0.002,14.537,0
1993,16.632,1.836,0.251,0.001,14.536,0
1994,16.655,1.841,0.258,0.002,14.545,0
1995,16.700,1.748,0.252,0.002,14.690,0
1996,16.689,1.693,0.335,0.002,14.650,0
1997,16.621,1.766,0.268,0.002,14.577,0
1998,16.622,1.694,0.246,0.001,14.673,0
1999,16.747,1.833,0.260,0.002,14.644,0
2000,16.628,1.878,0.269,0.002,14.470,0
2001,16.646,1.848,0.258,0.001,14.531,0
2002,16.668,1.844,0.261,0.001,14.552,0
2003,16.715,1.697,0.266,0.002,14.743,0
2004,16.572,1.695,0.265,0.002,14.602,0
2005,16.670,1.695,0.260,0.002,14.705,0
2006,16.741,1.850,0.271,0.001,14.610,0
2007,16.607,1.863,0.261,0.001,14.474,0
2008,16.629,1.843,0.253,0.001,14.524,0
2009,16.800,1.861,0.271,0.001,14.658,0
2010,16.558,1.868,0.331,0.002,14.348,0
2011,16.630,1.841,0.260,0.002,14.518,0
2012,16.698,1.676,0.240,0.001,14.774,0
2013,16.737,1.866,0.278,0.001,14.582,0
2014,16.568,1.859,0.262,0.001,14.437,0
2015,16.637,1.845,0.263,0.002,14.519,0
2016,16.720,1.826,0.253,0.002,14.631,0
2017,16.679,1.846,0.275,0.002,14.548,0
2018,16.579,1.844,0.254,0.001,14.472,0
2019,16.693,1.702,0.266,0.002,14.715,0
2020,16.630,1.860,0.263,0.001,14.498,0
2021,16.755,1.845,0.248,0.002,14.652,0
2022,16.713,1.710,0.248,0.001,14.747,0
2023,16.527,1.694,0.244,0.001,14.581,0
2024,16.391,1.706,0.256,0.002,14.419,0
2025,16.948,1.707,0.258,0.001,14.975,0
2026,16.521,1.705,0.234,0.001,14.574,0
2027,16.497,1.717,0.235,0.001,14.537,0
2028,16.694,1.873,0.258,0.002,14.546,0
2029,16.988,1.893,0.264,0.002,14.817,0
2030,16.485,1.863,0.260,0.001,14.351,0
2031,16.494,1.873,0.284,0.001,14.327,0
2032,16.766,1.804,0.241,0.002,14.711,0
2033,16.682,1.720,0.242,0.001,14.711,0
2034,16.567,1.886,0.259,0.001,14.412,0
2035,16.636,1.891,0.250,0.001,14.486,0
2036,16.639,1.891,0.251,0.001,14.487,0
2037,17.096,1.954,0.259,0.001,14.872,0
2038,16.596,1.694,0.282,0.002,14.610,0
2039,16.728,1.835,0.243,0.002,14.626,0
2040,16.600,1.777,0.275,0.001,14.538,0
2041,16.649,1.716,0.259,0.002,14.663,0
2042,16.739,1.865,0.271,0.001,14.594,0
2043,16.623,1.833,0.256,0.002,14.523,0
2044,16.550,1.678,0.243,0.001,14.621,0
2045,16.772,1.687,0.242,0.001,14.834,0
2046,16.703,1.741,0.279,0.003,14.672,0
2047,16.599,1.710,0.265,0.001,14.615,0
2048,16.657,1.681,0.246,0.002,14.721,0
2049,16.706,1.874,0.261,0.001,14.563,0
2050,16.700,1.851,0.277,0.002,14.561,0
2051,16.521,1.690,0.259,0.002,14.562,0
2052,16.744,1.679,0.247,0.001,14.810,0
2053,16.683,1.696,0.245,0.002,14.733,0
2054,16.766,1.681,0.271,0.001,14.806,0
2055,16.480,1.713,0.295,0.002,14.462,0
2056,16.697,1.695,0.264,0.002,14.728,0
2057,16.672,1.694,0.244,0.002,14.725,0
2058,16.747,1.852,0.274,0.001,14.611,0
2059,16.559,1.877,0.281,0.001,14.392,0
2060,16.660,1.720,0.264,0.002,14.666,0
2061,16.713,1.679,0.246,0.002,14.779,0
2062,16.618,1.709,0.265,0.002,14.634,0
2063,16.627,1.697,0.245,0.001,14.677,0
2064,16.792,1.700,0.259,0.002,14.822,0
2065,16.596,1.719,0.295,0.002,14.573,0
2066,16.625,1.684,0.243,0.001,14.691,0
2067,16.750,1.849,0.261,0.001,14.631,0
2068,16.641,1.877,0.281,0.001,14.474,0
2069,16.544,1.697,0.276,0.001,14.563,0
2070,16.846,1.708,0.253,0.001,14.877,0
2071,16.575,1.713,0.256,0.002,14.596,0
2072,16.647,1.692,0.249,0.001,14.698,0
2073,16.689,1.701,0.245,0.001,14.734,0
2074,16.734,1.712,0.305,0.002,14.707,0
2075,16.601,1.709,0.244,0.002,14.639,0
2076,16.641,1.853,0.257,0.001,14.521,0
2077,16.643,1.854,0.262,0.001,14.517,0
2078,16.739,1.859,0.282,0.002,14.588,0
2079,16.594,1.804,0.270,0.001,14.510,0
2080,16.671,1.697,0.245,0.001,14.721,0
2081,16.684,1.672,0.239,0.001,14.765,0
2082,16.757,1.709,0.270,0.001,14.769,0
2083,16.543,1.734,0.308,0.001,14.492,0
2084,16.615,1.697,0.249,0.001,14.661,0
2085,16.689,1.684,0.246,0.001,14.749,0
2086,16.693,1.686,0.254,0.002,14.744,0
2087,16.654,1.733,0.282,0.002,14.630,0
2088,16.660,1.694,0.243,0.001,14.715,0
2089,16.622,1.688,0.238,0.001,14.687,0
2090,16.787,1.726,0.255,0.001,14.797,0
2091,16.561,1.872,0.268,0.002,14.411,0
2092,16.699,1.693,0.256,0.001,14.740,0
2093,16.692,1.684,0.241,0.001,14.758,0
2094,16.622,1.720,0.271,0.002,14.621,0
2095,16.658,1.685,0.244,0.002,14.719,0
2096,16.725,1.703,0.250,0.002,14.762,0
2097,16.511,1.707,0.270,0.001,14.525,0
2098,16.757,1.825,0.272,0.001,14.643,0
2099,16.670,1.657,0.294,0.002,14.706,0
2100,16.658,1.631,0.276,0.001,14.740,0
2101,16.663,1.652,0.259,0.001,14.740,0
2102,16.756,1.619,0.266,0.002,14.858,0
2103,16.549,1.641,0.265,0.002,14.632,0
2104,16.738,1.577,0.267,0.002,14.884,0
2105,16.723,1.618,0.266,0.001,14.830,0
2106,16.664,1.714,0.313,0.002,14.625,0
2107,16.604,1.735,0.282,0.002,14.576,0
2108,16.715,1.711,0.259,0.002,14.735,0
2109,16.559,1.723,0.276,0.002,14.549,0
2110,16.654,1.708,0.252,0.001,14.684,0
2111,16.681,1.698,0.243,0.002,14.730,0
2112,16.722,1.695,0.270,0.001,14.747,0
2113,16.604,1.701,0.286,0.002,14.607,0
2114,16.638,1.708,0.247,0.002,14.673,0
2115,16.677,1.696,0.245,0.002,14.727,0
2116,16.734,1.702,0.250,0.001,14.774,0
2117,16.655,1.739,0.286,0.002,14.620,0
2118,16.608,1.686,0.255,0.002,14.658,0
2119,16.715,1.697,0.247,0.001,14.763,0
2120,16.625,1.719,0.293,0.002,14.603,0
2121,16.649,1.695,0.243,0.001,14.702,0
2122,16.808,1.692,0.245,0.001,14.862,0
2123,16.473,1.740,0.281,0.001,14.441,0
2124,16.654,1.863,0.299,0.002,14.475,0
2125,16.680,1.817,0.302,0.002,14.543,0
2126,16.735,1.793,0.279,0.001,14.650,0
2127,16.661,1.798,0.279,0.001,14.572,0
2128,16.625,1.745,0.273,0.001,14.597,0
2129,16.708,1.723,0.262,0.001,14.713,0
2130,16.704,1.764,0.293,0.002,14.635,0
2131,16.605,1.722,0.262,0.001,14.612,0
2132,16.704,1.714,0.254,0.001,14.727,0
2133,16.630,1.731,0.300,0.002,14.587,0
2134,16.612,1.703,0.245,0.001,14.655,0
2135,16.711,1.712,0.248,0.002,14.741,0
2136,16.619,1.721,0.291,0.001,14.598,0
2137,16.677,1.705,0.247,0.001,14.716,0
2138,16.760,1.703,0.245,0.001,14.804,0
2139,16.426,1.752,0.293,0.001,14.371,0
2140,16.899,1.701,0.235,0.001,14.953,0
2141,16.535,1.737,0.284,0.002,14.504,0
2142,16.677,1.718,0.250,0.001,14.701,0
2143,16.696,1.711,0.257,0.001,14.718,0
2144,16.678,1.708,0.259,0.002,14.701,0
2145,16.692,1.728,0.285,0.001,14.671,0
2146,16.662,1.704,0.259,0.001,14.689,0
2147,16.618,1.726,0.283,0.002,14.599,0
2148,16.567,1.696,0.240,0.002,14.621,0
2149,16.759,1.702,0.243,0.002,14.804,0
2150,16.612,1.706,0.283,0.001,14.615,0
2151,16.685,1.684,0.242,0.002,14.748,0
2152,16.661,1.694,0.250,0.001,14.708,0
2153,16.730,1.695,0.242,0.001,14.785,0
2154,16.655,1.725,0.268,0.002,14.652,0
2155,16.599,1.695,0.242,0.002,14.653,0
2156,16.732,1.708,0.248,0.001,14.768,0
2157,16.693,1.693,0.280,0.002,14.710,0
2158,16.622,1.697,0.248,0.001,14.668,0
2159,16.572,1.689,0.255,0.001,14.619,0
2160,16.747,1.687,0.246,0.002,14.804,0
2161,16.693,1.700,0.274,0.002,14.708,0
2162,16.568,1.713,0.254,0.002,14.592,0
2163,16.662,1.694,0.247,0.001,14.712,0
2164,16.718,1.694,0.244,0.002,14.770,0
2165,16.689,1.716,0.264,0.001,14.700,0
2166,16.595,1.704,0.255,0.002,14.626,0
2167,16.674,1.697,0.243,0.002,14.725,0
2168,16.652,1.684,0.249,0.002,14.710,0
2169,16.766,1.722,0.278,0.001,14.756,0
2170,16.541,1.712,0.254,0.001,14.566,0
2171,16.664,1.678,0.242,0.002,14.735,0
2172,16.732,1.695,0.245,0.001,14.783,0
2173,16.615,1.702,0.277,0.001,14.627,0
2174,16.777,1.726,0.281,0.002,14.760,0
2175,16.534,1.698,0.270,0.002,14.556,0
2176,16.688,1.707,0.251,0.002,14.719,0
2177,16.735,1.714,0.270,0.002,14.741,0
2178,16.580,1.711,0.264,0.001,14.596,0
2179,16.679,1.688,0.245,0.001,14.738,0
2180,16.628,1.689,0.253,0.002,14.676,0
2181,16.669,1.689,0.248,0.001,14.723,0
2182,16.563,1.682,0.257,0.002,14.614,0
2183,16.796,1.597,0.251,0.001,14.937,0
2184,16.634,1.579,0.251,0.002,14.792,0
2185,16.705,1.612,0.231,0.003,14.849,0
2186,16.645,1.594,0.250,0.001,14.792,0
2187,16.586,1.595,0.247,0.002,14.734,0
2188,16.709,1.608,0.253,0.001,14.840,0
2189,16.668,1.561,0.238,0.001,14.860,0
2190,16.409,1.602,0.236,0.001,14.563,0
2191,16.672,1.592,0.227,0.001,14.844,0
2192,16.668,1.583,0.241,0.001,14.823,0
2193,16.605,1.586,0.229,0.001,14.781,0
2194,16.625,1.608,0.227,0.001,14.781,0
2195,16.670,1.731,0.233,0.001,14.697,0
2196,16.658,1.601,0.228,0.001,14.821,0
2197,16.801,1.726,0.233,0.001,14.833,0
2198,16.589,1.702,0.246,0.001,14.632,0
2199,16.628,1.730,0.232,0.002,14.656,0
2200,16.667,1.719,0.231,0.002,14.706,0
2201,16.625,1.741,0.233,0.001,14.642,0
2202,16.674,1.724,0.238,0.001,14.703,0
2203,16.997,1.678,0.235,0.002,15.074,0
2204,16.579,1.732,0.250,0.002,14.586,0
2205,16.738,1.704,0.239,0.002,14.785,0
2206,16.659,1.726,0.242,0.001,14.682,0
2207,16.685,1.710,0.247,0.001,14.719,0
2208,16.611,1.715,0.243,0.002,14.643,0
2209,16.433,1.702,0.244,0.001,14.478,0
2210,16.650,1.725,0.233,0.001,14.684,0
2211,16.713,1.728,0.231,0.002,14.744,0
2212,16.635,1.717,0.230,0.001,14.680,0
2213,16.718,1.715,0.228,0.002,14.767,0
2214,16.619,1.680,0.248,0.002,14.682,0
2215,16.605,1.730,0.234,0.001,14.633,0
2216,16.682,1.719,0.231,0.001,14.723,0
2217,16.624,1.594,0.221,0.001,14.801,0
2218,16.732,1.600,0.218,0.001,14.905,0
2219,16.653,1.722,0.228,0.002,14.694,0
2220,16.650,1.721,0.228,0.002,14.691,0
2221,16.581,1.738,0.227,0.001,14.607,0
2222,16.666,1.728,0.230,0.001,14.700,0
2223,16.661,1.589,0.221,0.001,14.843,0
2224,16.676,1.599,0.215,0.001,14.854,0
2225,17.009,1.771,0.272,0.002,14.947,0
2226,16.746,1.651,0.287,0.001,14.790,0
2227,16.261,1.577,0.278,0.001,14.392,0
2228,16.697,1.579,0.237,0.001,14.870,0
2229,16.618,1.665,0.248,0.001,14.692,0
2230,16.639,1.653,0.246,0.001,14.730,0
2231,16.703,1.646,0.231,0.001,14.817,0
2232,16.630,1.658,0.247,0.001,14.713,0
2233,16.687,1.664,0.240,0.001,14.772,0
2234,16.648,1.594,0.237,0.001,14.806,0
2235,16.696,1.606,0.227,0.001,14.854,0
2236,16.820,1.551,0.235,0.001,15.025,0
2237,16.566,1.606,0.235,0.001,14.714,0
2238,16.586,1.727,0.238,0.001,14.612,0
2239,16.798,1.745,0.235,0.001,14.808,0
2240,16.458,1.723,0.234,0.001,14.493,0
2241,16.697,1.726,0.235,0.001,14.727,0
2242,16.809,1.602,0.228,0.001,14.971,0
2243,16.790,1.687,0.239,0.002,14.853,0
2244,16.639,1.573,0.245,0.001,14.811,0
2245,16.425,1.577,0.248,0.002,14.589,0
2246,16.671,1.600,0.235,0.001,14.827,0
2247,16.671,1.593,0.230,0.001,14.839,0
2248,16.684,1.721,0.235,0.001,14.720,0
2249,16.616,1.711,0.234,0.002,14.658,0
2250,16.700,1.602,0.226,0.001,14.862,0
2251,16.695,1.715,0.230,0.001,14.741,0
2252,16.631,1.733,0.233,0.001,14.654,0
2253,16.662,1.600,0.220,0.001,14.834,0
2254,16.807,1.553,0.231,0.001,15.015,0
2255,16.494,1.610,0.253,0.001,14.623,0
2256,16.742,1.602,0.225,0.002,14.906,0
2257,16.626,1.734,0.235,0.002,14.646,0
2258,16.716,1.738,0.234,0.001,14.734,0
2259,16.766,1.603,0.223,0.002,14.931,0
2260,16.699,1.550,0.249,0.002,14.891,0
2261,16.580,1.571,0.239,0.001,14.761,0
2262,16.638,1.710,0.230,0.001,14.689,0
2263,16.561,1.636,0.234,0.001,14.681,0
2264,16.749,1.625,0.237,0.002,14.876,0
2265,16.607,1.589,0.223,0.001,14.786,0
2266,16.673,1.611,0.228,0.001,14.825,0
2267,16.621,1.750,0.237,0.002,14.624,0
2268,16.641,1.733,0.235,0.001,14.663,0
2269,16.708,1.603,0.229,0.001,14.866,0
2270,16.753,1.749,0.233,0.001,14.761,0
2271,16.692,1.689,0.241,0.002,14.752,0
2272,16.522,1.717,0.236,0.001,14.561,0
2273,16.664,1.717,0.233,0.001,14.704,0
2274,16.817,1.720,0.232,0.001,14.856,0
2275,16.732,1.694,0.238,0.001,14.790,0
2276,16.583,1.563,0.233,0.001,14.777,0
2277,16.585,1.720,0.234,0.001,14.623,0
2278,16.653,1.728,0.229,0.001,14.688,0
2279,16.668,1.605,0.230,0.001,14.824,0
2280,16.672,1.591,0.228,0.002,14.843,0
2281,16.687,1.734,0.234,0.001,14.711,0
2282,16.589,1.602,0.228,0.002,14.750,0
2283,16.601,1.656,0.232,0.001,14.705,0
2284,16.727,1.608,0.233,0.002,14.877,0
2285,16.782,1.580,0.226,0.001,14.966,0
2286,16.825,1.706,0.236,0.002,14.872,0
2287,16.431,1.597,0.228,0.001,14.597,0
2288,16.690,1.726,0.239,0.001,14.716,0
2289,16.614,1.742,0.233,0.001,14.630,0
2290,16.770,1.721,0.231,0.002,14.807,0
2291,16.758,1.695,0.236,0.001,14.818,0
2292,16.647,1.570,0.246,0.001,14.821,0
2293,16.579,1.738,0.240,0.002,14.592,0
2294,16.475,1.697,0.242,0.001,14.526,0
2295,16.808,1.614,0.228,0.002,14.957,0
2296,16.587,1.737,0.236,0.001,14.604,0
2297,16.656,1.739,0.230,0.002,14.677,0
2298,16.733,1.727,0.233,0.001,14.764,0
2299,16.620,1.732,0.232,0.001,14.649,0
2300,16.548,1.605,0.228,0.001,14.707,0
2301,16.832,1.584,0.224,0.002,15.015,0
2302,16.718,1.682,0.231,0.001,14.796,0
2303,16.577,1.605,0.225,0.002,14.738,0
2304,16.626,1.593,0.233,0.001,14.791,0
2305,16.667,1.611,0.230,0.002,14.817,0
2306,16.749,1.619,0.231,0.001,14.890,0
2307,16.688,1.726,0.235,0.001,14.719,0
2308,16.825,1.692,0.239,0.002,14.885,0
2309,16.619,1.691,0.240,0.001,14.678,0
2310,16.477,1.616,0.247,0.002,14.604,0
2311,16.590,1.642,0.247,0.001,14.693,0
2312,16.739,1.608,0.230,0.001,14.892,0
2313,16.603,1.730,0.238,0.001,14.626,0
2314,16.801,1.726,0.239,0.001,14.827,0
2315,16.777,1.601,0.227,0.001,14.941,0
