iteration,temps_total_ms,temps_fourmis_ms,temps_evap_ms,temps_update_ms,food_quantity
3937,0.9870,0.8890,0.0970,0.0010,357
3938,0.9770,0.8800,0.0960,0.0010,357
3939,0.9960,0.8990,0.0960,0.0010,359
3940,0.9630,0.8660,0.0970,0.0000,359
3941,0.9560,0.8600,0.0960,0.0000,359
3942,0.9710,0.8580,0.1130,0.0000,359
3943,0.9610,0.8640,0.0970,0.0000,362
3944,0.9660,0.8690,0.0960,0.0010,363
3945,1.0050,0.9080,0.0960,0.0010,364
3946,0.9610,0.8610,0.0990,0.0010,364
3947,0.9600,0.8630,0.0970,0.0000,364
3948,1.0290,0.9300,0.0990,0.0000,365
3949,0.9740,0.8760,0.0970,0.0010,365
3950,0.9690,0.8690,0.0990,0.0010,365
3951,0.9680,0.8720,0.0960,0.0000,368
3952,0.9760,0.8690,0.1060,0.0010,368
3953,1.0110,0.8960,0.1150,0.0000,370
3954,0.9680,0.8640,0.1040,0.0000,370
3955,0.9980,0.9010,0.0970,0.0000,370
3956,1.0200,0.9200,0.0990,0.0010,371
3957,0.9660,0.8690,0.0970,0.0000,372
3958,1.0060,0.9060,0.0990,0.0010,372
3959,0.9760,0.8790,0.0960,0.0010,373
3960,0.9690,0.8690,0.0990,0.0010,373
3961,1.0070,0.8800,0.1260,0.0010,373
3962,0.9790,0.8790,0.0990,0.0010,374
3963,0.9600,0.8630,0.0960,0.0010,374
3964,0.9940,0.8820,0.1110,0.0010,374
3965,0.9680,0.8710,0.0970,0.0000,374
3966,1.0360,0.9210,0.1150,0.0000,374
3967,0.9660,0.8690,0.0970,0.0000,374
3968,0.9780,0.8780,0.0990,0.0010,374
3969,0.9750,0.8780,0.0970,0.0000,374
3970,1.0120,0.9120,0.0990,0.0010,374
3971,0.9650,0.8680,0.0960,0.0010,374
3972,0.9680,0.8680,0.0990,0.0010,374
3973,1.0380,0.9410,0.0960,0.0010,375
3974,0.9680,0.8680,0.0990,0.0000,375
3975,0.9670,0.8710,0.0960,0.0000,375
3976,0.9720,0.8750,0.0960,0.0010,375
3977,0.9770,0.8800,0.0960,0.0010,376
3978,1.0150,0.9150,0.1000,0.0000,377
3979,0.9650,0.8670,0.0970,0.0010,379
3980,0.9660,0.8700,0.0960,0.0000,381
3981,1.0380,0.9040,0.1320,0.0020,382
3982,0.9790,0.8790,0.0990,0.0010,382
3983,0.9890,0.8920,0.0970,0.0000,383
3984,0.9730,0.8740,0.0990,0.0000,384
3985,0.9940,0.8970,0.0960,0.0010,384
3986,1.0160,0.9190,0.0970,0.0000,385
3987,0.9710,0.8750,0.0960,0.0000,385
3988,0.9680,0.8710,0.0960,0.0010,386
3989,0.9880,0.8910,0.0970,0.0000,386
3990,0.9940,0.8940,0.1000,0.0000,387
3991,1.0100,0.9130,0.0960,0.0010,388
3992,0.9860,0.8720,0.1140,0.0000,388
3993,0.9860,0.8890,0.0960,0.0010,388
3994,1.0130,0.9090,0.1030,0.0010,388
3995,0.9690,0.8720,0.0960,0.0010,388
3996,0.9700,0.8700,0.0990,0.0010,389
3997,0.9650,0.8680,0.0960,0.0010,390
3998,1.0260,0.9260,0.0990,0.0010,390
3999,0.9670,0.8700,0.0970,0.0000,390
4000,0.9640,0.8650,0.0990,0.0000,391
4001,0.9640,0.8670,0.0960,0.0010,394
4002,1.0000,0.8960,0.1040,0.0000,394
4003,1.0050,0.9080,0.0970,0.0000,396
4004,0.9740,0.8740,0.0990,0.0010,396
4005,0.9840,0.8870,0.0960,0.0010,396
4006,0.9680,0.8700,0.0970,0.0010,397
4007,1.0210,0.9230,0.0980,0.0000,398
4008,0.9920,0.8910,0.1000,0.0010,398
4009,0.9680,0.8710,0.0970,0.0000,399
4010,0.9780,0.8810,0.0970,0.0000,399
4011,1.0190,0.9220,0.0970,0.0000,399
4012,0.9760,0.8750,0.1010,0.0000,399
4013,0.9710,0.8730,0.0970,0.0010,400
4014,0.9890,0.8840,0.1050,0.0000,400
4015,1.0170,0.9200,0.0970,0.0000,402
4016,0.9850,0.8780,0.1060,0.0010,403
4017,0.9780,0.8810,0.0960,0.0010,403
4018,0.9810,0.8840,0.0960,0.0010,403
4019,1.0170,0.9190,0.0970,0.0010,404
4020,0.9700,0.8700,0.0990,0.0010,404
4021,0.9750,0.8780,0.0960,0.0010,406
4022,0.9770,0.8770,0.0990,0.0010,410
4023,0.9720,0.8740,0.0970,0.0010,410
4024,1.0460,0.9460,0.0990,0.0010,410
4025,0.9860,0.8890,0.0960,0.0010,411
4026,0.9780,0.8810,0.0960,0.0010,412
4027,1.0180,0.9210,0.0970,0.0000,412
4028,0.9850,0.8690,0.1160,0.0000,412
4029,0.9720,0.8750,0.0960,0.0010,414
4030,0.9670,0.8670,0.0990,0.0010,415
4031,0.9790,0.8820,0.0960,0.0010,416
4032,1.0200,0.9190,0.1000,0.0010,416
4033,0.9680,0.8710,0.0970,0.0000,418
4034,0.9990,0.9030,0.0960,0.0000,419
4035,1.0170,0.9170,0.1000,0.0000,420
4036,0.9730,0.8750,0.0970,0.0010,420
4037,0.9770,0.8750,0.1010,0.0010,420
4038,0.9730,0.8740,0.0990,0.0000,420
4039,0.9770,0.8780,0.0980,0.0010,421
4040,0.9960,0.8770,0.1180,0.0010,421
4041,1.0130,0.9130,0.0990,0.0010,421
4042,0.9900,0.8800,0.1090,0.0010,422
4043,1.0260,0.9060,0.1200,0.0000,422
4044,0.9860,0.8890,0.0970,0.0000,423
4045,0.9800,0.8830,0.0970,0.0000,424
4046,0.9890,0.8920,0.0970,0.0000,424
4047,0.9760,0.8790,0.0960,0.0010,424
4048,0.9820,0.8850,0.0960,0.0010,425
4049,1.0090,0.9120,0.0960,0.0010,425
4050,0.9760,0.8780,0.0970,0.0010,425
4051,0.9950,0.8910,0.1030,0.0010,426
4052,0.9920,0.8830,0.1080,0.0010,427
4053,0.9740,0.8770,0.0970,0.0000,427
4054,0.9740,0.8770,0.0960,0.0010,427
4055,0.9710,0.8740,0.0960,0.0010,428
4056,0.9750,0.8780,0.0960,0.0010,428
4057,0.9920,0.8950,0.0970,0.0000,428
4058,0.9710,0.8740,0.0970,0.0000,428
4059,0.9820,0.8850,0.0960,0.0010,429
4060,0.9780,0.8800,0.0970,0.0010,430
4061,0.9830,0.8860,0.0960,0.0010,431
4062,0.9770,0.8800,0.0960,0.0010,433
4063,0.9720,0.8750,0.0960,0.0010,433
4064,0.9910,0.8920,0.0980,0.0010,434
4065,0.9830,0.8860,0.0970,0.0000,436
4066,0.9950,0.8980,0.0970,0.0000,437
4067,0.9980,0.9000,0.0970,0.0010,438
4068,1.0110,0.9140,0.0970,0.0000,438
4069,0.9770,0.8800,0.0970,0.0000,438
4070,0.9720,0.8750,0.0960,0.0000,438
4071,0.9710,0.8740,0.0960,0.0010,438
4072,0.9750,0.8780,0.0970,0.0000,438
4073,0.9760,0.8790,0.0960,0.0010,439
4074,1.0460,0.9470,0.0990,0.0000,439
4075,1.0050,0.9080,0.0960,0.0010,439
4076,0.9840,0.8870,0.0970,0.0000,439
4077,0.9710,0.8740,0.0960,0.0010,439
4078,0.9740,0.8770,0.0960,0.0010,440
4079,0.9760,0.8780,0.0960,0.0010,440
4080,0.9910,0.8950,0.0960,0.0000,440
4081,0.9930,0.8960,0.0960,0.0010,440
4082,0.9790,0.8820,0.0960,0.0010,440
4083,0.9810,0.8840,0.0960,0.0000,441
4084,0.9820,0.8810,0.1000,0.0010,441
4085,0.9780,0.8820,0.0960,0.0000,441
4086,0.9770,0.8800,0.0960,0.0010,442
4087,0.9760,0.8790,0.0960,0.0010,443
4088,1.0060,0.9090,0.0960,0.0010,443
4089,0.9960,0.8900,0.1050,0.0010,444
4090,1.0070,0.9110,0.0960,0.0000,445
4091,0.9760,0.8780,0.0970,0.0010,445
4092,0.9800,0.8820,0.0970,0.0010,445
4093,0.9760,0.8790,0.0960,0.0010,446
4094,0.9850,0.8880,0.0970,0.0000,447
4095,0.9760,0.8790,0.0970,0.0000,448
4096,1.0060,0.8950,0.1100,0.0010,449
4097,1.0200,0.9230,0.0960,0.0010,449
4098,0.9850,0.8880,0.0960,0.0010,450
4099,0.9790,0.8810,0.0970,0.0010,450
4100,1.0030,0.9040,0.0980,0.0010,452
4101,0.9780,0.8790,0.0980,0.0010,453
4102,0.9780,0.8770,0.1000,0.0010,455
4103,0.9790,0.8790,0.0990,0.0010,456
4104,0.9750,0.8770,0.0970,0.0010,456
4105,0.9930,0.8950,0.0980,0.0000,456
4106,0.9770,0.8780,0.0990,0.0000,457
4107,0.9790,0.8810,0.0980,0.0000,457
4108,0.9760,0.8780,0.0980,0.0000,459
4109,0.9740,0.8750,0.0980,0.0010,460
4110,0.9730,0.8760,0.0970,0.0000,460
4111,0.9710,0.8730,0.0970,0.0010,461
4112,0.9900,0.8940,0.0960,0.0000,462
4113,0.9890,0.8920,0.0970,0.0000,465
4114,1.0210,0.9230,0.0980,0.0000,466
4115,0.9830,0.8840,0.0980,0.0010,466
4116,0.9820,0.8820,0.1000,0.0000,467
4117,0.9790,0.8800,0.0990,0.0000,467
4118,0.9820,0.8840,0.0970,0.0010,467
4119,0.9930,0.8940,0.0980,0.0010,468
4120,0.9800,0.8800,0.0990,0.0010,470
4121,0.9790,0.8800,0.0980,0.0010,471
4122,1.1010,1.0010,0.1000,0.0000,471
4123,0.9890,0.8840,0.1040,0.0010,471
4124,1.0020,0.9020,0.0990,0.0010,471
4125,0.9790,0.8810,0.0980,0.0000,472
4126,1.0510,0.9520,0.0980,0.0010,473
4127,0.9790,0.8810,0.0970,0.0010,474
4128,1.0330,0.9350,0.0970,0.0010,474
4129,1.0300,0.9330,0.0960,0.0010,475
4130,1.2210,1.1040,0.1160,0.0010,476
4131,1.5170,1.3860,0.1300,0.0010,477
4132,1.2030,1.0730,0.1290,0.0010,477
4133,1.1250,1.0050,0.1190,0.0010,479
4134,1.1210,1.0010,0.1190,0.0010,480
4135,1.4000,1.2550,0.1430,0.0020,482
4136,1.7090,1.4010,0.3070,0.0010,482
4137,1.3990,1.2350,0.1630,0.0010,483
4138,1.0240,0.9000,0.1230,0.0010,485
4139,0.9960,0.8960,0.1000,0.0000,486
4140,0.9930,0.8930,0.1000,0.0000,486
4141,0.9840,0.8870,0.0960,0.0010,487
4142,0.9850,0.8880,0.0960,0.0010,487
4143,0.9840,0.8850,0.0980,0.0010,487
4144,1.1070,1.0100,0.0970,0.0000,487
4145,0.9820,0.8840,0.0970,0.0010,490
4146,0.9970,0.8930,0.1040,0.0000,491
4147,0.9800,0.8840,0.0960,0.0000,492
4148,0.9830,0.8870,0.0960,0.0000,492
4149,1.0160,0.9200,0.0960,0.0000,492
4150,0.9870,0.8900,0.0970,0.0000,493
4151,1.0300,0.9250,0.1040,0.0010,493
4152,1.0640,0.9670,0.0960,0.0010,494
4153,0.9870,0.8890,0.0980,0.0000,495
4154,1.0280,0.9270,0.1000,0.0010,496
4155,1.0320,0.9320,0.0990,0.0010,498
4156,1.0170,0.9160,0.1000,0.0010,499
4157,1.0170,0.9170,0.0990,0.0010,503
4158,1.0330,0.9320,0.1010,0.0000,503
4159,1.0210,0.9180,0.1020,0.0010,504
4160,1.0810,0.9810,0.0990,0.0010,504
4161,1.0030,0.8990,0.1030,0.0010,504
4162,1.0010,0.8990,0.1010,0.0010,504
4163,1.0030,0.8980,0.1030,0.0010,505
4164,1.0180,0.9120,0.1050,0.0010,507
4165,1.0000,0.8940,0.1060,0.0000,508
4166,1.0270,0.9100,0.1050,0.0120,509
4167,1.0340,0.9130,0.1200,0.0010,510
4168,1.0230,0.9050,0.1170,0.0010,511
4169,1.0320,0.9350,0.0970,0.0000,513
4170,1.0160,0.9190,0.0960,0.0010,513
4171,0.9890,0.8930,0.0960,0.0000,513
4172,1.0040,0.9070,0.0960,0.0010,514
4173,0.9910,0.8940,0.0960,0.0010,514
4174,1.0040,0.8970,0.1070,0.0000,514
4175,1.0230,0.8950,0.1270,0.0010,514
4176,1.0040,0.9070,0.0970,0.0000,515
4177,1.0390,0.9390,0.0990,0.0010,515
4178,0.9980,0.8920,0.1060,0.0000,515
4179,0.9910,0.8950,0.0960,0.0000,515
4180,0.9920,0.8950,0.0960,0.0010,515
4181,1.0060,0.8910,0.1140,0.0010,515
4182,0.9890,0.8920,0.0970,0.0000,515
4183,1.0290,0.9030,0.1250,0.0010,516
4184,1.0220,0.9240,0.0980,0.0000,518
4185,1.0600,0.9640,0.0960,0.0000,518
4186,0.9890,0.8910,0.0970,0.0010,518
4187,0.9870,0.8900,0.0960,0.0010,519
4188,0.9980,0.9010,0.0960,0.0010,519
4189,0.9860,0.8890,0.0970,0.0000,521
4190,0.9950,0.8880,0.1060,0.0010,522
4191,1.0110,0.8880,0.1230,0.0000,522
4192,1.0050,0.9080,0.0970,0.0000,522
4193,1.2840,0.9500,0.3330,0.0010,522
4194,1.0700,0.9710,0.0980,0.0010,522
4195,1.0180,0.9000,0.1170,0.0010,524
4196,0.9960,0.8990,0.0960,0.0010,525
4197,0.9970,0.9000,0.0960,0.0010,525
4198,0.9940,0.8970,0.0960,0.0010,525
4199,1.0410,0.9220,0.1180,0.0010,525
4200,1.0140,0.9150,0.0990,0.0000,525
4201,1.0380,0.9410,0.0960,0.0010,526
4202,0.9900,0.8910,0.0990,0.0000,526
4203,0.9890,0.8920,0.0960,0.0010,526
4204,0.9960,0.8990,0.0970,0.0000,528
4205,1.0090,0.9130,0.0960,0.0000,528
4206,1.0010,0.9040,0.0960,0.0010,529
4207,1.0360,0.9390,0.0960,0.0000,529
4208,0.9920,0.8950,0.0960,0.0010,531
4209,1.0080,0.8930,0.1150,0.0000,531
4210,1.0290,0.9290,0.0990,0.0010,533
4211,0.9910,0.8940,0.0960,0.0010,533
4212,0.9920,0.8950,0.0960,0.0010,535
4213,0.9950,0.8980,0.0960,0.0010,535
4214,1.0020,0.9050,0.0970,0.0000,535
4215,1.0370,0.9400,0.0960,0.0010,536
4216,1.0070,0.9100,0.0970,0.0000,536
4217,0.9900,0.8930,0.0960,0.0010,536
4218,1.0250,0.9270,0.0980,0.0000,538
4219,0.9880,0.8890,0.0980,0.0010,539
4220,0.9920,0.8940,0.0980,0.0000,540
4221,1.0070,0.9090,0.0970,0.0010,540
4222,1.0010,0.9030,0.0970,0.0010,541
4223,1.0450,0.9480,0.0960,0.0010,542
4224,1.0080,0.9090,0.0990,0.0000,543
4225,1.0280,0.9290,0.0990,0.0000,544
4226,1.0620,0.9640,0.0970,0.0010,544
4227,0.9980,0.9010,0.0970,0.0000,545
4228,0.9930,0.8960,0.0970,0.0000,545
4229,0.9930,0.8960,0.0970,0.0000,546
4230,1.0160,0.9190,0.0970,0.0000,547
4231,1.0370,0.9390,0.0970,0.0010,548
4232,0.9900,0.8920,0.0970,0.0010,549
4233,1.0100,0.9030,0.1060,0.0010,549
4234,1.0300,0.9290,0.1010,0.0000,550
4235,0.9890,0.8910,0.0970,0.0010,550
4236,0.9950,0.8960,0.0990,0.0000,551
4237,0.9910,0.8920,0.0980,0.0010,553
4238,0.9990,0.9020,0.0960,0.0010,555
4239,1.0360,0.9370,0.0990,0.0000,555
4240,0.9890,0.8920,0.0970,0.0000,555
4241,0.9860,0.8870,0.0990,0.0000,555
4242,1.0310,0.9130,0.1170,0.0010,556
4243,1.0070,0.9100,0.0970,0.0000,556
4244,0.9920,0.8940,0.0970,0.0010,557
4245,0.9890,0.8930,0.0960,0.0000,557
4246,0.9980,0.9010,0.0960,0.0010,559
4247,1.0430,0.9450,0.0970,0.0010,559
4248,0.9880,0.8910,0.0970,0.0000,561
4249,0.9860,0.8890,0.0970,0.0000,562
4250,0.9850,0.8880,0.0970,0.0000,562
4251,1.0350,0.9360,0.0990,0.0000,564
4252,1.0110,0.8980,0.1120,0.0010,564
4253,1.0040,0.8900,0.1140,0.0000,566
4254,0.9940,0.8970,0.0970,0.0000,567
4255,1.0300,0.9330,0.0970,0.0000,569
4256,0.9830,0.8850,0.0980,0.0000,570
4257,0.9850,0.8880,0.0970,0.0000,570
4258,1.0000,0.9020,0.0970,0.0010,571
4259,1.0150,0.9180,0.0960,0.0010,572
4260,0.9800,0.8820,0.0970,0.0010,572
4261,0.9810,0.8830,0.0970,0.0010,573
4262,0.9970,0.9000,0.0960,0.0010,573
4263,1.0330,0.9180,0.1150,0.0000,575
4264,0.9790,0.8810,0.0970,0.0010,576
4265,1.0010,0.9040,0.0970,0.0000,577
4266,0.9960,0.8880,0.1070,0.0010,577
4267,1.0480,0.9080,0.1390,0.0010,577
4268,0.9850,0.8880,0.0960,0.0010,577
4269,1.0310,0.9340,0.0960,0.0010,577
4270,0.9930,0.8970,0.0960,0.0000,578
4271,1.0320,0.9340,0.0970,0.0010,579
4272,0.9850,0.8870,0.0970,0.0010,581
4273,0.9870,0.8890,0.0970,0.0010,581
4274,0.9830,0.8870,0.0960,0.0000,581
4275,0.9850,0.8880,0.0960,0.0000,582
4276,1.0250,0.9280,0.0970,0.0000,582
4277,1.0080,0.9050,0.1020,0.0010,583
4278,0.9950,0.8850,0.1100,0.0000,583
4279,1.0340,0.9360,0.0970,0.0010,583
4280,0.9850,0.8880,0.0960,0.0010,583
4281,0.9870,0.8900,0.0960,0.0010,586
4282,0.9830,0.8860,0.0970,0.0000,587
4283,1.0030,0.9060,0.0970,0.0000,588
4284,1.0190,0.9220,0.0970,0.0000,588
4285,0.9850,0.8880,0.0960,0.0010,588
4286,0.9880,0.8910,0.0970,0.0000,591
4287,1.0450,0.9480,0.0960,0.0010,592
4288,0.9810,0.8830,0.0970,0.0010,596
4289,1.0020,0.9050,0.0970,0.0000,597
4290,0.9880,0.8900,0.0970,0.0010,597
4291,0.9840,0.8870,0.0970,0.0000,597
4292,1.0140,0.9140,0.1000,0.0000,597
4293,0.9960,0.8990,0.0960,0.0010,597
4294,1.0190,0.9220,0.0960,0.0010,597
4295,1.0440,0.9470,0.0970,0.0000,597
4296,0.9810,0.8840,0.0970,0.0000,598
4297,0.9850,0.8880,0.0970,0.0000,600
4298,0.9840,0.8870,0.0960,0.0010,600
4299,0.9840,0.8870,0.0970,0.0000,601
4300,1.0010,0.9040,0.0960,0.0010,601
4301,1.0270,0.9290,0.0970,0.0000,601
4302,0.9850,0.8880,0.0970,0.0000,601
4303,1.0320,0.9070,0.1250,0.0000,602
4304,1.0080,0.9110,0.0970,0.0000,603
4305,0.9830,0.8860,0.0960,0.0010,604
4306,0.9850,0.8880,0.0970,0.0000,604
4307,0.9850,0.8880,0.0970,0.0000,604
4308,0.9810,0.8840,0.0960,0.0010,604
4309,1.0140,0.9160,0.0970,0.0010,606
4310,0.9850,0.8880,0.0960,0.0010,606
4311,0.9900,0.8930,0.0970,0.0000,607
4312,1.0250,0.9280,0.0960,0.0010,608
4313,0.9810,0.8840,0.0960,0.0010,608
4314,0.9870,0.8900,0.0970,0.0000,608
4315,0.9970,0.9000,0.0960,0.0010,609
4316,0.9890,0.8900,0.0990,0.0000,611
4317,1.0230,0.9230,0.1000,0.0000,612
4318,0.9890,0.8910,0.0970,0.0010,612
4319,0.9940,0.8970,0.0970,0.0000,612
4320,1.0340,0.9340,0.0990,0.0010,612
4321,0.9920,0.8950,0.0960,0.0010,612
4322,0.9850,0.8880,0.0960,0.0010,614
4323,0.9830,0.8860,0.0970,0.0000,614
4324,0.9830,0.8850,0.0970,0.0010,614
4325,1.0000,0.9030,0.0970,0.0000,614
4326,1.0300,0.9320,0.0970,0.0010,615
4327,0.9940,0.8970,0.0970,0.0000,615
4328,1.0270,0.9300,0.0960,0.0010,615
4329,0.9880,0.8910,0.0960,0.0010,617
4330,0.9790,0.8820,0.0970,0.0000,617
4331,0.9760,0.8790,0.0970,0.0000,617
4332,0.9790,0.8820,0.0970,0.0000,618
4333,0.9770,0.8790,0.0970,0.0010,618
4334,1.0200,0.9230,0.0970,0.0000,619
4335,0.9900,0.8930,0.0970,0.0000,620
4336,1.0240,0.9270,0.0970,0.0000,621
4337,0.9820,0.8810,0.1000,0.0010,621
4338,0.9940,0.8970,0.0960,0.0010,622
4339,0.9830,0.8860,0.0970,0.0000,622
4340,0.9870,0.8900,0.0970,0.0000,622
4341,1.0210,0.9140,0.1060,0.0010,623
4342,1.0340,0.9150,0.1180,0.0010,626
4343,0.9940,0.8970,0.0960,0.0010,626
4344,1.0290,0.9320,0.0970,0.0000,627
4345,0.9830,0.8830,0.0990,0.0010,627
4346,0.9920,0.8950,0.0970,0.0000,628
4347,0.9820,0.8850,0.0960,0.0010,629
4348,0.9890,0.8920,0.0970,0.0000,629
4349,0.9810,0.8840,0.0970,0.0000,629
4350,1.0130,0.9160,0.0970,0.0000,629
4351,1.0380,0.9400,0.0970,0.0010,630
4352,1.0420,0.9450,0.0970,0.0000,630
4353,0.9840,0.8870,0.0960,0.0010,630
4354,0.9940,0.8980,0.0960,0.0000,631
4355,0.9810,0.8840,0.0960,0.0010,631
4356,0.9820,0.8850,0.0970,0.0000,631
4357,0.9800,0.8830,0.0960,0.0010,631
4358,0.9810,0.8850,0.0960,0.0000,631
4359,1.0300,0.9320,0.0970,0.0010,634
4360,1.0370,0.9390,0.0970,0.0010,635
4361,0.9840,0.8870,0.0970,0.0000,635
4362,0.9890,0.8920,0.0960,0.0010,636
4363,0.9880,0.8890,0.0980,0.0010,638
4364,1.0010,0.9050,0.0960,0.0000,638
4365,0.9880,0.8880,0.0990,0.0010,639
4366,0.9990,0.8950,0.1040,0.0000,640
4367,1.0340,0.9250,0.1090,0.0000,641
4368,1.0450,0.9480,0.0970,0.0000,641
4369,0.9940,0.8970,0.0970,0.0000,642
4370,0.9880,0.8890,0.0980,0.0010,643
4371,0.9890,0.8920,0.0960,0.0010,643
4372,0.9850,0.8880,0.0970,0.0000,644
4373,0.9870,0.8900,0.0970,0.0000,644
4374,0.9850,0.8890,0.0960,0.0000,644
4375,1.0370,0.9400,0.0960,0.0010,644
4376,1.0850,0.9870,0.0970,0.0010,645
4377,0.9860,0.8880,0.0970,0.0010,645
4378,0.9860,0.8880,0.0970,0.0010,645
4379,0.9810,0.8830,0.0970,0.0010,645
4380,0.9770,0.8800,0.0960,0.0010,647
4381,0.9820,0.8850,0.0970,0.0000,647
4382,0.9780,0.8810,0.0970,0.0000,647
4383,1.0150,0.9080,0.1060,0.0010,648
4384,1.0470,0.9220,0.1240,0.0010,649
4385,1.0050,0.9080,0.0960,0.0010,650
4386,0.9900,0.8930,0.0960,0.0010,650
4387,0.9970,0.9000,0.0970,0.0000,650
4388,0.9800,0.8830,0.0960,0.0010,652
4389,0.9790,0.8830,0.0960,0.0000,653
4390,0.9810,0.8840,0.0960,0.0010,653
4391,0.9920,0.8850,0.1070,0.0000,655
4392,1.0450,0.9320,0.1120,0.0010,655
4393,1.0230,0.9260,0.0970,0.0000,656
4394,0.9810,0.8830,0.0970,0.0010,656
4395,0.9830,0.8830,0.0990,0.0010,657
4396,0.9870,0.8900,0.0970,0.0000,657
4397,0.9810,0.8840,0.0960,0.0010,659
4398,0.9840,0.8860,0.0970,0.0010,661
4399,0.9950,0.8980,0.0960,0.0010,662
4400,0.9910,0.8940,0.0960,0.0010,662
4401,1.0820,0.9850,0.0960,0.0010,662
4402,0.9910,0.8940,0.0960,0.0010,665
4403,0.9960,0.8990,0.0960,0.0010,666
4404,0.9910,0.8940,0.0970,0.0000,666
4405,0.9910,0.8940,0.0960,0.0010,666
4406,0.9870,0.8890,0.0970,0.0010,666
4407,0.9930,0.8960,0.0970,0.0000,666
4408,0.9920,0.8940,0.0980,0.0000,667
4409,1.1040,1.0060,0.0980,0.0000,668
4410,0.9870,0.8890,0.0980,0.0000,669
4411,1.0080,0.9070,0.1000,0.0010,670
4412,1.0080,0.9100,0.0980,0.0000,670
4413,1.0060,0.9040,0.1020,0.0000,672
4414,0.9890,0.8910,0.0970,0.0010,672
4415,0.9880,0.8900,0.0980,0.0000,673
4416,1.0030,0.9030,0.0990,0.0010,675
4417,1.1170,1.0150,0.1010,0.0010,676
4418,1.0410,0.9350,0.1050,0.0010,677
4419,0.9980,0.9000,0.0980,0.0000,679
4420,1.0190,0.9190,0.0990,0.0010,679
4421,0.9960,0.8980,0.0970,0.0010,679
4422,1.0060,0.8920,0.1140,0.0000,679
4423,0.9910,0.8940,0.0970,0.0000,680
4424,1.0350,0.9380,0.0960,0.0010,680
4425,1.0330,0.9150,0.1170,0.0010,681
4426,1.1640,1.0630,0.1000,0.0010,682
4427,1.0020,0.9010,0.1000,0.0010,683
4428,1.0000,0.9020,0.0970,0.0010,686
4429,0.9880,0.8910,0.0970,0.0000,688
4430,0.9910,0.8940,0.0960,0.0010,688
4431,1.0050,0.8950,0.1090,0.0010,689
4432,1.0490,0.9410,0.1070,0.0010,690
4433,1.0300,0.9110,0.1180,0.0010,692
4434,1.0070,0.9090,0.0970,0.0010,692
4435,0.9950,0.8980,0.0970,0.0000,692
4436,1.0010,0.9040,0.0970,0.0000,692
4437,0.9880,0.8910,0.0970,0.0000,692
4438,0.9820,0.8850,0.0970,0.0000,695
4439,0.9990,0.8900,0.1090,0.0000,695
4440,1.0280,0.9310,0.0960,0.0010,695
4441,1.0110,0.9130,0.0970,0.0010,697
4442,1.0480,0.9510,0.0960,0.0010,697
4443,0.9870,0.8860,0.1000,0.0010,697
4444,1.0070,0.9100,0.0960,0.0000,699
4445,0.9880,0.8900,0.0970,0.0010,699
4446,1.0080,0.9090,0.0980,0.0010,699
4447,1.0150,0.9070,0.1080,0.0000,700
4448,1.0490,0.9520,0.0970,0.0000,701
4449,0.9910,0.8920,0.0980,0.0010,701
4450,1.0460,0.9490,0.0960,0.0010,701
4451,0.9830,0.8860,0.0960,0.0010,701
4452,0.9820,0.8850,0.0960,0.0010,702
4453,0.9850,0.8850,0.1000,0.0000,704
4454,0.9800,0.8830,0.0960,0.0010,704
4455,0.9810,0.8840,0.0960,0.0010,705
4456,1.0410,0.9430,0.0970,0.0000,707
4457,0.9970,0.8920,0.1040,0.0010,708
4458,1.0130,0.9150,0.0970,0.0010,709
4459,0.9990,0.8840,0.1140,0.0010,711
4460,0.9880,0.8910,0.0970,0.0000,712
4461,0.9900,0.8840,0.1050,0.0010,713
4462,0.9820,0.8850,0.0970,0.0000,714
4463,0.9800,0.8830,0.0970,0.0000,715
4464,0.9920,0.8940,0.0980,0.0000,716
4465,1.0310,0.9340,0.0970,0.0000,717
4466,0.9830,0.8850,0.0970,0.0010,717
4467,1.0390,0.9410,0.0970,0.0010,717
4468,0.9840,0.8860,0.0970,0.0010,717
4469,0.9870,0.8910,0.0960,0.0000,717
4470,0.9990,0.9020,0.0960,0.0010,717
4471,1.0050,0.9070,0.0970,0.0010,718
4472,0.9880,0.8900,0.0980,0.0000,719
4473,1.0450,0.9430,0.1020,0.0000,721
4474,1.0090,0.9120,0.0970,0.0000,721
4475,1.0400,0.9420,0.0970,0.0010,722
4476,0.9920,0.8950,0.0970,0.0000,724
4477,0.9920,0.8950,0.0960,0.0010,724
4478,0.9870,0.8900,0.0960,0.0010,724
4479,0.9880,0.8910,0.0960,0.0010,725
4480,0.9960,0.8980,0.0970,0.0010,725
4481,1.0290,0.9320,0.0960,0.0010,725
4482,0.9840,0.8870,0.0970,0.0000,725
4483,1.0420,0.9450,0.0960,0.0010,725
4484,0.9830,0.8850,0.0960,0.0010,727
4485,0.9870,0.8900,0.0970,0.0000,729
4486,0.9880,0.8880,0.0990,0.0010,730
4487,1.0040,0.9040,0.0990,0.0010,732
4488,1.0070,0.9080,0.0980,0.0010,735
4489,1.0350,0.9340,0.1000,0.0010,737
4490,0.9850,0.8840,0.1000,0.0010,738
4491,1.0200,0.9070,0.1120,0.0010,738
4492,1.0230,0.9250,0.0980,0.0000,741
4493,0.9890,0.8920,0.0960,0.0010,741
4494,0.9850,0.8880,0.0970,0.0000,742
