iteration,temps_total_ms,temps_fourmis_ms,temps_evap_ms,temps_update_ms,temps_render_ms,food_quantity
3850,33.006,1.720,0.571,0.010,30.698,98
3851,33.387,1.564,0.423,0.005,31.388,98
3852,35.841,1.675,0.733,0.013,33.413,98
3853,35.872,1.841,0.732,0.006,33.285,98
3854,37.794,1.909,0.906,0.006,34.965,99
3855,32.093,1.664,0.449,0.013,29.959,99
3856,33.095,1.630,0.416,0.005,31.038,99
3857,31.746,1.708,0.469,0.016,29.547,100
3858,31.664,1.591,0.412,0.004,29.650,100
3859,33.729,1.597,0.555,0.008,31.564,100
3860,31.240,1.582,0.406,0.004,29.241,100
3861,33.504,1.584,0.406,0.004,31.488,100
3862,30.879,1.817,0.721,0.009,28.324,100
3863,32.241,1.653,0.653,0.015,29.907,101
3864,33.693,1.625,0.570,0.010,31.482,101
3865,32.809,1.663,0.688,0.014,30.436,101
3866,35.049,1.670,0.567,0.011,32.794,101
3867,35.395,1.830,0.754,0.012,32.791,101
3868,35.928,1.812,0.764,0.011,33.335,101
3869,31.201,1.821,0.754,0.012,28.607,101
3870,32.252,1.648,0.758,0.014,29.826,101
3871,30.964,1.643,0.555,0.011,28.747,101
3872,35.040,1.690,0.627,0.008,32.709,101
3873,38.465,1.813,0.792,0.006,35.846,101
3874,36.159,2.006,0.804,0.007,33.334,101
3875,32.758,1.772,0.831,0.012,30.136,101
3876,33.662,1.661,0.625,0.008,31.363,101
3877,32.253,1.580,0.391,0.004,30.272,101
3878,32.954,1.659,0.698,0.008,30.582,101
3879,31.288,1.607,0.408,0.004,29.262,101
3880,43.552,1.578,0.390,0.004,41.574,101
3881,34.457,1.684,0.559,0.009,32.199,101
3882,37.188,1.714,0.711,0.008,34.744,101
3883,37.209,1.908,0.764,0.006,34.523,101
3884,33.056,1.895,0.778,0.006,30.368,101
3885,32.038,1.578,0.398,0.005,30.051,101
3886,31.930,1.585,0.427,0.004,29.908,101
3887,32.163,1.653,0.605,0.012,29.884,101
3888,30.638,1.625,0.480,0.021,28.505,101
3889,36.366,1.708,0.504,0.011,34.134,101
3890,33.316,1.775,0.732,0.009,30.793,101
3891,39.594,1.894,0.827,0.006,36.859,101
3892,42.318,2.306,0.581,0.007,39.415,101
3893,37.003,2.107,0.783,0.006,34.090,101
3894,35.729,1.580,0.830,0.010,33.303,101
3895,40.159,1.806,0.839,0.007,37.499,102
3896,33.511,1.759,0.723,0.010,31.012,102
3897,32.382,1.658,0.429,0.011,30.277,102
3898,38.771,1.687,0.667,0.010,36.398,102
3899,43.093,2.055,0.826,0.007,40.197,102
3900,39.531,2.139,0.728,0.007,36.647,102
3901,37.073,1.950,0.794,0.006,34.316,102
3902,38.073,1.897,0.737,0.013,35.419,102
3903,37.588,1.853,0.788,0.012,34.928,102
3904,33.014,1.750,0.594,0.005,30.658,102
3905,34.542,1.836,0.758,0.013,31.928,102
3906,34.061,1.599,0.441,0.004,32.010,102
3907,33.754,1.651,0.416,0.005,31.676,102
3908,47.951,1.780,1.227,0.006,44.930,102
3909,33.437,1.755,0.756,0.005,30.914,102
3910,36.453,1.905,0.778,0.006,33.755,102
3911,37.625,1.817,0.769,0.011,35.020,102
3912,37.389,1.803,0.772,0.006,34.800,102
3913,32.830,1.696,0.563,0.009,30.554,102
3914,33.062,1.582,0.393,0.004,31.076,102
3915,33.002,1.635,0.388,0.004,30.969,102
3916,32.500,1.603,0.405,0.004,30.481,102
3917,33.622,1.577,0.400,0.005,31.634,102
3918,31.718,1.641,0.498,0.013,29.559,102
3919,32.135,1.556,0.413,0.004,30.155,102
3920,32.770,1.679,0.514,0.017,30.552,102
3921,32.648,1.539,0.384,0.005,30.709,102
3922,34.381,1.573,0.423,0.004,32.374,102
3923,33.111,1.565,0.398,0.005,31.128,102
3924,32.032,1.582,0.410,0.004,30.029,102
3925,32.270,1.598,0.405,0.005,30.257,102
3926,31.596,1.613,0.416,0.015,29.546,102
3927,32.197,1.587,0.405,0.005,30.193,102
3928,32.745,1.572,0.397,0.004,30.766,102
3929,34.999,1.664,0.422,0.012,32.895,103
3930,33.040,1.608,0.399,0.004,31.022,103
3931,31.089,1.606,0.409,0.005,29.062,103
3932,34.439,1.697,0.800,0.005,31.806,103
3933,35.209,1.565,0.406,0.005,33.227,103
3934,33.417,1.702,0.736,0.011,30.961,103
3935,31.539,1.673,0.657,0.013,29.190,103
3936,33.050,1.768,0.683,0.012,30.581,103
3937,32.845,1.753,0.718,0.009,30.358,103
3938,32.914,1.770,0.707,0.008,30.421,103
3939,37.205,1.950,0.772,0.006,34.469,103
3940,32.869,1.636,0.421,0.005,30.801,103
3941,32.903,1.662,0.437,0.011,30.786,103
3942,34.795,1.610,0.441,0.007,32.730,103
3943,32.420,1.593,0.405,0.004,30.412,103
3944,34.599,1.632,0.413,0.005,32.543,103
3945,35.317,1.764,0.717,0.010,32.819,103
3946,33.840,1.732,0.599,0.011,31.491,103
3947,31.892,1.590,0.386,0.005,29.905,103
3948,34.419,1.667,0.654,0.011,32.079,103
3949,32.238,1.738,0.639,0.011,29.842,103
3950,35.288,1.768,0.785,0.006,32.721,103
3951,33.174,1.719,0.611,0.009,30.827,103
3952,32.206,1.587,0.433,0.005,30.170,103
3953,33.100,1.604,0.409,0.005,31.075,103
3954,34.846,1.538,0.412,0.005,32.883,103
3955,35.807,1.626,0.709,0.010,33.455,103
3956,33.020,1.734,0.768,0.005,30.506,103
3957,33.795,1.675,0.679,0.008,31.424,103
3958,33.514,1.579,0.411,0.010,31.509,103
3959,33.479,1.631,0.522,0.013,31.308,103
3960,34.931,1.650,0.529,0.011,32.734,103
3961,36.273,1.642,0.420,0.010,34.193,103
3962,36.143,1.772,0.778,0.006,33.580,103
3963,36.031,1.637,0.693,0.009,33.684,103
3964,31.508,1.597,0.466,0.015,29.423,103
3965,35.844,1.719,0.666,0.009,33.442,103
3966,34.256,1.669,0.760,0.005,31.815,103
3967,42.893,1.728,0.639,0.011,40.508,103
3968,33.436,1.708,0.647,0.010,31.063,103
3969,34.860,1.689,0.516,0.015,32.629,103
3970,34.110,1.567,0.405,0.004,32.127,104
3971,33.580,1.602,0.645,0.009,31.293,104
3972,33.726,1.556,0.401,0.005,31.757,104
3973,33.324,1.553,0.392,0.004,31.369,104
3974,32.597,1.627,0.419,0.005,30.539,104
3975,39.453,1.778,0.740,0.010,36.917,104
3976,35.435,1.793,0.700,0.009,32.926,104
3977,31.848,1.641,0.486,0.016,29.699,104
3978,32.446,1.562,0.391,0.004,30.482,104
3979,33.371,1.601,0.447,0.004,31.312,104
3980,33.633,1.619,0.624,0.009,31.374,104
3981,35.332,1.652,0.417,0.004,33.251,104
3982,34.133,2.016,0.778,0.007,31.320,104
3983,35.644,1.852,0.774,0.006,33.005,104
3984,38.158,1.756,0.671,0.008,35.715,104
3985,37.396,1.892,0.794,0.005,34.697,104
3986,33.271,1.653,0.431,0.004,31.175,104
3987,31.843,1.573,0.392,0.005,29.867,104
3988,33.325,1.605,0.595,0.019,31.100,104
3989,33.991,1.625,0.405,0.004,31.950,105
3990,33.210,2.147,0.549,0.005,30.502,105
3991,33.296,1.538,0.383,0.005,31.364,105
3992,32.162,2.071,0.774,0.005,29.305,105
3993,34.162,1.551,0.436,0.004,32.165,105
3994,33.236,1.584,0.394,0.005,31.247,105
3995,35.237,1.628,0.415,0.005,33.182,106
3996,43.192,1.659,0.722,0.010,40.794,107
3997,33.162,1.788,0.731,0.005,30.631,107
3998,35.274,1.712,0.706,0.010,32.839,108
3999,35.568,1.575,0.399,0.004,33.583,108
4000,33.678,1.562,0.427,0.004,31.678,108
4001,38.393,1.624,0.413,0.004,36.344,108
4002,34.443,1.696,0.479,0.016,32.243,108
4003,33.033,1.525,0.429,0.004,31.069,108
4004,33.047,1.606,0.485,0.006,30.945,108
4005,32.914,1.601,0.417,0.004,30.885,108
4006,36.836,1.758,0.656,0.008,34.408,109
4007,35.968,1.749,0.661,0.012,33.539,109
4008,37.739,1.558,0.453,0.009,35.713,109
4009,37.648,1.935,0.746,0.006,34.954,109
4010,36.085,1.613,0.413,0.004,34.048,109
4011,35.717,1.761,0.652,0.011,33.279,109
4012,36.044,1.785,0.835,0.014,33.402,109
4013,35.383,1.614,0.610,0.011,33.142,109
4014,35.832,1.625,0.422,0.004,33.773,109
4015,35.704,1.704,0.725,0.009,33.259,109
4016,32.194,1.704,0.659,0.011,29.813,109
4017,37.612,1.727,0.759,0.013,35.105,109
4018,35.218,1.693,0.514,0.014,32.989,109
4019,35.073,1.692,0.544,0.013,32.817,109
4020,36.033,1.708,0.681,0.008,33.628,109
4021,37.058,1.584,0.586,0.010,34.871,109
4022,36.584,1.809,0.814,0.012,33.941,109
4023,32.224,1.640,0.599,0.012,29.965,109
4024,44.940,1.541,0.414,0.009,42.969,109
4025,35.248,1.814,0.652,0.009,32.765,109
4026,35.134,1.717,0.783,0.010,32.616,109
4027,37.329,1.642,0.430,0.004,35.246,109
4028,33.521,1.910,0.686,0.005,30.912,109
4029,38.501,1.946,0.722,0.005,35.821,109
4030,36.290,1.565,0.385,0.004,34.329,109
4031,35.871,1.728,0.557,0.009,33.570,109
4032,48.534,2.286,0.693,0.007,45.540,109
4033,36.447,1.754,0.853,0.019,33.814,109
4034,39.325,1.828,0.803,0.008,36.679,109
4035,39.219,1.854,0.855,0.007,36.495,109
4036,37.270,1.838,0.845,0.008,34.572,109
4037,36.345,1.693,0.677,0.020,33.947,109
4038,36.484,1.772,0.789,0.006,33.909,110
4039,36.762,1.819,0.761,0.011,34.158,110
4040,36.773,1.699,0.759,0.005,34.302,110
4041,36.616,1.687,0.596,0.009,34.318,110
4042,36.978,1.707,0.727,0.009,34.528,111
4043,33.773,1.632,0.420,0.005,31.709,111
4044,34.846,1.601,0.413,0.004,32.821,111
4045,34.387,1.681,0.454,0.048,32.198,111
4046,34.908,1.582,0.404,0.005,32.910,111
4047,31.919,1.554,0.662,0.008,29.688,111
4048,33.583,1.563,0.393,0.004,31.617,111
4049,33.695,1.611,0.511,0.013,31.553,111
4050,35.096,1.698,0.706,0.012,32.674,111
4051,37.901,1.841,0.808,0.005,35.240,111
4052,35.643,1.605,0.442,0.005,33.584,111
4053,36.806,1.845,0.811,0.006,34.136,111
4054,35.015,1.617,0.437,0.010,32.940,111
4055,34.312,1.712,0.599,0.009,31.984,111
4056,35.376,1.587,0.409,0.004,33.368,111
4057,35.767,1.612,0.538,0.018,33.592,111
4058,36.224,1.649,0.624,0.009,33.934,111
4059,35.471,1.651,0.636,0.008,33.168,111
4060,37.466,1.754,0.766,0.005,34.934,111
4061,37.471,1.827,0.772,0.005,34.861,111
4062,33.403,1.677,0.397,0.004,31.317,111
4063,33.279,1.668,0.403,0.004,31.197,111
4064,33.569,1.586,0.406,0.005,31.567,111
4065,33.044,1.595,0.395,0.004,31.044,111
4066,33.968,1.598,0.406,0.004,31.954,111
4067,34.951,1.623,0.449,0.004,32.868,111
4068,38.528,1.706,0.573,0.009,36.227,111
4069,38.858,1.860,0.837,0.013,36.141,112
4070,35.506,1.675,0.703,0.014,33.108,112
4071,40.523,1.612,0.691,0.010,38.204,112
4072,46.015,2.668,0.757,0.008,42.574,112
4073,54.465,2.018,0.883,0.006,51.550,112
4074,43.991,1.528,0.454,0.005,41.998,112
4075,40.264,2.439,0.769,0.007,37.040,112
4076,38.417,2.167,0.616,0.006,35.621,112
4077,37.954,2.291,0.533,0.006,35.117,112
4078,39.784,1.623,0.716,0.012,37.425,112
4079,34.437,1.773,0.751,0.006,31.900,112
4080,40.214,1.883,0.779,0.005,37.539,112
4081,45.222,1.853,0.670,0.015,42.677,112
4082,46.795,2.450,0.629,0.006,43.701,112
4083,42.060,1.746,0.618,0.009,39.680,112
4084,45.738,2.242,0.675,0.006,42.806,112
4085,33.318,1.688,0.610,0.015,30.996,112
4086,34.488,1.601,0.401,0.004,32.474,112
4087,35.067,1.609,0.410,0.004,33.038,112
4088,32.152,1.523,0.725,0.011,29.887,112
4089,37.027,1.782,0.665,0.009,34.564,112
4090,37.040,1.679,0.532,0.015,34.807,114
4091,39.379,1.858,0.813,0.006,36.695,115
4092,38.140,1.752,0.767,0.006,35.607,115
4093,36.009,1.634,0.414,0.005,33.949,115
4094,31.942,1.524,0.416,0.004,29.987,115
4095,34.606,1.722,0.741,0.005,32.132,115
4096,34.056,1.585,0.438,0.004,32.021,116
4097,41.106,1.735,0.570,0.010,38.784,116
4098,36.602,1.786,0.820,0.012,33.977,116
4099,34.401,1.559,0.420,0.005,32.410,116
4100,33.994,1.575,0.405,0.004,32.003,116
4101,34.444,1.646,0.490,0.013,32.288,116
4102,34.959,2.092,0.745,0.006,32.109,116
4103,33.957,1.610,0.443,0.006,31.892,117
4104,35.020,1.608,0.405,0.005,32.995,117
4105,36.643,1.553,0.726,0.008,34.349,117
4106,33.768,1.593,0.439,0.012,31.717,117
4107,34.685,1.727,0.610,0.010,32.330,117
4108,31.294,1.656,0.420,0.005,29.207,117
4109,40.124,2.218,0.701,0.005,37.191,117
4110,32.414,1.580,0.610,0.012,30.206,117
4111,35.689,1.556,0.391,0.004,33.732,117
4112,35.256,1.642,0.424,0.004,33.178,117
4113,31.868,1.636,0.414,0.004,29.807,117
4114,37.360,1.649,0.638,0.010,35.056,117
4115,34.225,1.637,0.420,0.004,32.156,117
4116,36.495,1.536,0.452,0.004,34.497,117
4117,35.579,1.672,0.825,0.010,33.066,117
4118,35.015,2.234,0.760,0.006,32.008,117
4119,29.541,1.392,0.347,0.004,27.793,117
4120,32.670,1.426,0.377,0.005,30.856,117
4121,33.579,1.538,0.389,0.004,31.642,117
4122,33.604,1.660,0.744,0.009,31.185,117
4123,35.023,1.600,0.408,0.004,32.999,117
4124,33.871,1.618,0.387,0.004,31.841,117
4125,35.289,1.546,0.395,0.004,33.338,117
4126,32.716,1.661,0.431,0.005,30.613,118
4127,38.511,1.787,0.751,0.009,35.955,118
4128,33.386,1.867,0.789,0.006,30.717,119
4129,33.758,1.548,0.389,0.009,31.806,119
4130,35.219,1.563,0.423,0.005,33.221,119
4131,36.627,1.572,0.578,0.011,34.460,119
4132,35.865,1.741,0.929,0.007,33.181,119
4133,40.188,1.819,0.795,0.006,37.560,119
4134,36.430,1.648,0.425,0.005,34.345,120
4135,34.344,1.555,0.388,0.004,32.391,120
4136,33.858,1.593,0.402,0.004,31.852,120
4137,35.099,1.548,0.400,0.004,33.137,120
4138,36.413,1.544,0.586,0.008,34.268,120
4139,33.605,1.677,0.426,0.011,31.484,121
4140,36.520,1.704,0.628,0.014,34.166,122
4141,36.434,1.635,0.661,0.010,34.122,122
4142,41.297,1.687,0.683,0.015,38.904,122
4143,44.321,5.982,1.204,0.009,37.096,122
4144,36.417,2.050,0.812,0.005,33.542,122
4145,55.074,2.305,0.742,0.006,52.013,122
4146,39.057,1.714,0.640,0.008,36.688,122
4147,35.963,1.625,0.421,0.005,33.905,122
4148,38.745,1.591,0.437,0.004,36.706,122
4149,35.047,1.759,0.624,0.009,32.648,122
4150,36.575,1.641,0.405,0.005,34.518,122
4151,35.920,1.609,0.441,0.004,33.853,122
4152,35.575,1.573,0.403,0.007,33.585,122
4153,36.643,1.707,0.667,0.026,34.236,122
4154,31.597,1.577,0.461,0.004,29.548,122
4155,34.929,1.599,0.492,0.022,32.810,122
4156,34.151,1.566,0.432,0.004,32.142,122
4157,38.423,1.672,0.432,0.005,36.307,122
4158,35.985,1.526,0.496,0.016,33.942,122
4159,31.511,1.548,0.440,0.009,29.507,122
4160,35.690,1.598,0.403,0.005,33.678,122
4161,47.220,1.566,0.386,0.004,45.257,123
4162,38.801,1.702,0.817,0.014,36.261,123
4163,35.778,1.817,0.757,0.012,33.184,123
4164,39.353,1.969,0.808,0.006,36.562,123
4165,35.367,1.556,0.387,0.004,33.413,123
4166,36.774,1.522,0.410,0.004,34.831,123
4167,37.731,1.732,0.621,0.011,35.360,124
4168,36.777,1.673,0.555,0.011,34.526,125
4169,35.277,1.564,0.409,0.005,33.292,125
4170,36.767,1.569,0.441,0.004,34.746,126
4171,34.963,1.769,0.722,0.009,32.454,126
4172,35.281,1.670,0.639,0.008,32.957,126
4173,36.478,1.538,0.418,0.009,34.507,126
4174,38.543,1.736,0.662,0.009,36.130,126
4175,37.641,1.734,0.729,0.010,35.160,126
4176,34.844,1.711,0.559,0.016,32.550,126
4177,45.172,1.940,0.640,0.005,42.578,126
4178,37.311,2.098,0.572,0.006,34.627,126
4179,36.031,1.600,0.434,0.009,33.975,126
4180,34.665,1.578,0.408,0.004,32.668,126
4181,36.561,1.571,0.436,0.004,34.543,126
4182,35.444,1.712,0.763,0.005,32.958,126
4183,36.799,1.674,0.493,0.013,34.612,126
4184,36.501,1.576,0.550,0.021,34.347,126
4185,40.452,1.724,0.614,0.011,38.095,126
4186,32.852,1.595,0.529,0.011,30.711,126
4187,31.850,1.605,0.409,0.005,29.825,126
4188,45.251,1.656,0.647,0.015,42.926,126
4189,43.526,1.682,0.466,0.007,41.364,126
4190,45.275,2.286,0.657,0.007,42.317,126
4191,31.136,1.648,0.476,0.014,28.991,126
4192,32.874,1.907,0.821,0.005,30.132,127
4193,35.601,2.001,0.815,0.006,32.773,127
4194,39.126,1.548,0.410,0.004,37.158,127
4195,63.478,3.162,0.757,0.008,59.540,127
4196,50.441,2.369,0.734,0.007,47.322,127
4197,37.868,1.793,0.766,0.010,35.292,128
4198,39.813,1.596,0.619,0.013,37.577,128
4199,31.579,1.802,0.822,0.006,28.943,128
4200,31.975,1.630,0.451,0.004,29.884,129
4201,35.350,2.113,0.719,0.006,32.506,129
4202,33.264,1.477,0.363,0.004,31.414,129
4203,34.367,1.537,0.402,0.004,32.416,129
4204,34.578,1.591,0.420,0.006,32.554,130
4205,31.972,1.542,0.436,0.004,29.984,130
4206,31.591,1.572,0.415,0.004,29.590,130
4207,32.849,1.533,0.434,0.008,30.868,130
4208,35.959,1.624,0.410,0.005,33.913,130
4209,36.850,1.509,0.382,0.005,34.948,131
4210,37.808,1.714,0.591,0.012,35.483,131
4211,44.054,1.797,0.790,0.011,41.450,131
4212,33.155,1.698,0.781,0.017,30.652,131
4213,38.475,2.141,0.771,0.005,35.550,131
4214,39.587,1.685,0.633,0.011,37.251,131
4215,33.516,1.727,0.765,0.005,31.012,131
4216,34.900,1.482,0.394,0.004,33.014,131
4217,35.273,1.549,0.396,0.005,33.317,131
4218,35.003,1.624,0.414,0.004,32.950,131
4219,43.582,1.622,0.436,0.005,41.512,132
4220,63.747,5.038,1.093,0.013,57.561,132
4221,49.344,2.348,0.624,0.015,46.347,132
4222,37.614,1.838,0.770,0.010,34.989,132
4223,34.014,1.672,0.432,0.004,31.898,132
4224,35.444,1.588,0.394,0.007,33.449,132
4225,34.794,1.500,0.382,0.004,32.903,132
4226,35.471,1.576,0.458,0.005,33.425,132
4227,35.894,1.521,0.389,0.004,33.973,132
4228,36.903,1.551,0.700,0.010,34.634,132
4229,35.314,1.619,0.584,0.009,33.096,132
4230,34.881,1.632,0.663,0.010,32.568,132
4231,33.954,1.641,0.505,0.008,31.793,133
4232,32.767,1.734,0.796,0.008,30.222,133
4233,39.290,2.072,0.765,0.005,36.434,133
4234,38.852,2.146,0.733,0.006,35.960,133
4235,31.204,1.623,0.399,0.006,29.169,133
4236,34.770,1.556,0.430,0.003,32.773,133
4237,35.473,1.615,0.423,0.005,33.423,133
4238,37.680,1.616,0.399,0.010,35.649,133
4239,38.855,1.622,0.590,0.009,36.627,134
4240,35.474,1.678,0.472,0.010,33.307,134
4241,42.186,1.632,0.557,0.009,39.981,134
4242,33.773,1.617,0.416,0.005,31.728,134
4243,37.480,1.725,0.571,0.009,35.167,134
4244,35.226,1.550,0.402,0.005,33.263,134
4245,35.026,1.544,0.399,0.005,33.072,134
4246,35.672,1.544,0.405,0.005,33.711,134
4247,36.480,1.636,0.443,0.005,34.390,134
4248,37.791,1.688,0.755,0.010,35.331,134
4249,37.003,1.734,0.633,0.009,34.620,134
4250,38.062,1.672,0.796,0.014,35.573,134
4251,38.365,1.665,0.501,0.016,36.176,134
4252,35.666,1.969,0.738,0.006,32.946,134
4253,38.949,1.526,0.431,0.009,36.977,134
4254,37.642,1.650,0.556,0.016,35.412,134
4255,32.628,1.615,0.462,0.005,30.538,134
4256,40.320,1.977,0.795,0.006,37.534,134
4257,39.683,2.055,0.977,0.006,36.637,134
4258,31.940,1.703,0.416,0.008,29.805,134
4259,36.165,1.847,0.857,0.005,33.358,134
4260,35.789,1.735,0.695,0.013,33.337,134
4261,34.929,1.602,0.449,0.009,32.857,134
4262,37.158,1.574,0.396,0.004,35.177,134
4263,35.370,1.531,0.425,0.009,33.398,134
4264,39.658,1.607,0.736,0.011,37.297,134
4265,38.578,1.729,0.606,0.011,36.224,134
4266,36.800,1.631,0.644,0.009,34.508,134
4267,40.479,1.502,0.393,0.005,38.572,134
4268,42.949,1.681,0.730,0.010,40.522,134
4269,36.456,1.751,0.631,0.011,34.056,134
4270,34.217,2.008,0.781,0.006,31.415,134
4271,33.893,1.534,0.452,0.004,31.896,134
4272,35.132,1.526,0.406,0.004,33.191,134
4273,36.656,1.536,0.405,0.005,34.704,134
4274,31.274,1.480,0.385,0.005,29.398,134
4275,31.829,1.520,0.404,0.005,29.894,134
4276,38.399,1.512,0.410,0.004,36.467,134
4277,37.170,1.665,0.723,0.012,34.764,134
4278,36.949,1.589,0.407,0.004,34.941,135
4279,36.567,1.645,0.390,0.004,34.520,135
4280,36.297,1.499,0.386,0.005,34.400,135
4281,41.108,1.657,0.718,0.008,38.719,135
4282,46.786,1.806,0.765,0.006,44.201,135
4283,39.087,1.958,1.073,0.010,36.038,135
4284,38.005,2.135,0.768,0.007,35.087,135
4285,40.000,2.214,0.644,0.005,37.128,135
4286,35.754,1.621,0.414,0.005,33.707,135
4287,33.411,2.183,0.647,0.006,30.567,135
4288,37.421,1.531,0.462,0.005,35.416,135
4289,45.145,1.755,0.803,0.005,42.568,135
4290,58.153,3.064,0.865,0.011,54.201,135
4291,40.615,2.887,0.627,0.008,37.069,135
4292,36.040,1.544,0.400,0.004,34.085,135
4293,36.885,1.673,0.735,0.005,34.462,135
4294,45.889,1.558,0.388,0.005,43.932,135
4295,44.833,1.661,0.484,0.014,42.655,135
4296,39.470,1.911,0.777,0.007,36.767,135
4297,35.934,1.627,0.423,0.005,33.873,135
4298,36.608,1.584,0.400,0.005,34.609,135
4299,33.497,1.597,0.417,0.005,31.471,135
4300,35.625,1.648,0.425,0.013,33.532,135
4301,34.465,1.581,0.411,0.005,32.453,135
4302,38.358,1.568,0.385,0.004,36.396,135
4303,37.308,2.143,0.785,0.006,34.367,135
4304,32.421,1.730,0.777,0.006,29.901,135
4305,32.374,1.749,0.799,0.006,29.812,135
4306,36.517,1.589,0.413,0.005,34.504,135
4307,33.653,1.567,0.395,0.004,31.680,135
4308,35.173,1.532,0.427,0.005,33.202,135
4309,35.251,1.573,0.576,0.009,33.087,135
4310,35.704,1.516,0.398,0.004,33.780,135
4311,38.297,1.662,0.656,0.009,35.962,135
4312,35.408,1.634,0.401,0.005,33.364,135
4313,32.845,1.622,0.697,0.009,30.510,135
4314,36.857,1.556,0.406,0.009,34.879,135
4315,36.088,1.723,0.806,0.005,33.547,135
4316,34.307,1.629,0.405,0.004,32.257,135
4317,31.565,1.559,0.395,0.004,29.600,135
4318,36.211,1.473,0.409,0.004,34.319,136
4319,36.537,1.579,0.446,0.009,34.496,136
4320,37.491,1.593,0.416,0.004,35.471,136
4321,36.002,1.604,0.577,0.009,33.806,136
4322,34.029,1.526,0.650,0.009,31.838,136
4323,37.045,1.585,0.402,0.004,35.047,136
4324,37.950,1.853,0.730,0.009,35.352,136
4325,37.590,1.571,0.408,0.005,35.600,136
4326,38.616,1.767,0.797,0.006,36.038,136
4327,37.265,1.531,0.415,0.004,35.308,136
4328,36.395,1.550,0.406,0.004,34.428,136
4329,32.420,1.544,0.398,0.004,30.467,136
4330,40.218,1.652,0.587,0.015,37.956,136
4331,44.386,1.746,1.005,0.007,41.620,136
4332,38.257,1.762,0.676,0.012,35.801,136
4333,39.801,1.789,0.766,0.016,37.223,136
4334,38.051,1.703,0.456,0.013,35.871,136
4335,39.253,1.705,0.762,0.013,36.766,136
4336,35.193,1.535,0.396,0.005,33.250,136
4337,37.207,1.719,0.525,0.012,34.944,136
4338,36.640,1.595,0.443,0.005,34.590,136
4339,37.706,1.614,0.415,0.005,35.666,136
4340,39.443,1.616,0.584,0.020,37.217,136
4341,38.621,1.574,0.408,0.004,36.628,136
4342,39.418,1.730,0.811,0.019,36.851,136
4343,34.740,1.521,0.394,0.005,32.809,136
4344,38.919,1.587,0.573,0.010,36.742,136
4345,37.651,1.650,0.431,0.005,35.558,136
4346,37.114,1.637,0.425,0.005,35.041,137
4347,35.994,1.510,0.523,0.010,33.944,137
4348,51.039,1.554,0.452,0.004,49.023,137
4349,44.173,1.888,0.952,0.007,41.318,137
4350,42.869,1.882,0.785,0.006,40.187,138
4351,40.566,1.903,0.792,0.006,37.858,138
4352,38.471,1.748,0.685,0.008,36.023,138
4353,38.574,1.575,0.589,0.017,36.386,138
4354,37.502,1.701,0.767,0.014,35.013,138
4355,43.207,2.082,0.765,0.007,40.346,139
4356,41.441,1.799,0.700,0.008,38.926,139
4357,39.901,1.789,0.744,0.009,37.351,139
4358,45.199,1.907,0.860,0.007,42.416,139
4359,39.529,1.929,0.819,0.014,36.759,139
4360,37.318,1.567,0.407,0.005,35.332,139
4361,35.241,1.541,0.563,0.008,33.123,139
4362,37.546,1.638,0.426,0.011,35.464,139
4363,36.981,1.587,0.816,0.010,34.304,140
4364,38.114,1.570,0.538,0.018,35.982,140
4365,36.973,1.557,0.436,0.005,34.969,140
4366,35.602,1.538,0.406,0.004,33.648,141
4367,38.274,1.688,0.801,0.014,35.765,141
4368,38.632,1.664,0.670,0.014,36.277,143
4369,36.849,1.595,0.645,0.014,34.581,143
4370,38.350,1.634,0.545,0.015,36.149,143
4371,37.700,1.650,0.713,0.011,35.319,143
4372,34.097,1.507,0.384,0.004,32.196,143
4373,37.909,1.623,0.459,0.014,35.805,143
4374,43.350,1.914,0.831,0.011,40.544,143
4375,38.424,1.810,0.800,0.005,35.802,143
4376,40.228,1.589,0.414,0.004,38.213,143
4377,33.228,1.536,0.478,0.010,31.197,143
4378,36.729,1.504,0.438,0.004,34.772,144
4379,40.375,1.738,0.535,0.011,38.084,144
4380,40.163,1.788,0.773,0.007,37.589,144
4381,42.949,1.783,0.799,0.012,40.348,145
4382,42.268,1.853,0.785,0.006,39.590,145
4383,39.181,1.869,0.790,0.006,36.508,145
4384,35.703,1.622,0.693,0.007,33.374,145
4385,35.737,1.595,0.402,0.004,33.729,145
4386,36.851,1.502,0.440,0.004,34.900,145
4387,37.904,1.582,0.404,0.005,35.907,145
4388,40.401,1.681,0.683,0.009,38.022,146
4389,40.343,1.803,0.762,0.005,37.764,146
4390,41.165,2.047,0.808,0.006,38.297,146
4391,38.445,1.605,0.458,0.013,36.363,146
4392,37.431,1.525,0.412,0.005,35.483,148
4393,39.277,1.726,0.548,0.021,36.976,149
4394,40.331,2.101,0.811,0.005,37.406,149
4395,36.074,2.212,0.649,0.006,33.200,149
4396,40.502,1.728,0.769,0.011,37.952,150
4397,43.948,1.746,0.755,0.010,41.430,150
4398,37.236,1.615,0.411,0.004,35.199,150
4399,48.960,1.631,0.502,0.017,46.804,150
4400,44.551,2.369,0.674,0.006,41.494,150
4401,45.342,2.219,0.646,0.005,42.464,150
4402,36.497,1.517,0.391,0.005,34.578,150
4403,36.670,1.562,0.402,0.005,34.695,150
4404,41.748,1.714,0.706,0.009,39.313,150
4405,41.562,1.780,0.725,0.013,39.036,150
4406,38.215,1.756,0.867,0.006,35.577,150
